item_pack_name_0	Booster Sale: Cat Food Pack!
gamatotoReward_1	1 Cat Food discovered!
gamatotoReward_1_1	Fortune Granted!
gamatotoReward_2	Watch an ad to dig it up!
gamatotoReward_3	※ Receive a random amount of the items below.
gama_collabo_00_popup	<flash>PowerPro Baseball Collab!</flash><br>PowerPro's mascot "Gunder"<br>appears to help the Gamatoto crew!<br>During the collab, Gamatoto rewards increase!<br>※ Cat Food drops will not increase.
gama_collabo_00_name	Gunder
gama_collabo_00_charatext	Canine hero, here from PowerPro for a<br>limited time! Increases Gamatoto rewards!<br>※ Cat Food drops will not increase.
gama_collabo_01_popup	<flash>Shoumetsu Toshi Collab!</flash><br>Takuya's loyal buddy "The Geek"<br>appears to help the Gamatoto crew!<br>During the collab, Gamatoto rewards increase!<br>※ Cat Food drops will not increase.
gama_collabo_01_name	The Geek
gama_collabo_01_charatext	A tech wizard, visiting from Shoumetsu Toshi<br>for a limited time! Increases Gamatoto rewards!<br>※ Cat Food drops will not increase.
gama_collabo_02_popup	<flash>Merc Storia Collab!</flash><br>The helpful monster "Toto"<br>appears to help the Gamatoto crew!<br>While they are here, Gamatoto rewards increase!<br>※ Cat Food excluded.
gama_collabo_02_name	Toto
gama_collabo_02_charatext	A mini monster ally, here from Merc Storia for a<br>limited time! Increases Gamatoto rewards!<br>※ Cat Food drops will not increase.
beginnerPack1_Title	$4.99 Start-Up Pack Purchased!
beginnerPack2_Title	$11.99 Start-Up Pack Purchased!
beginnerPack3_Title	$29.99 Start-Up Pack Purchased!
beginnerPack1	Cat Food: %d → 
beginnerPack2	XP: %d → 
beginnerPack3	Treasure Radar: %d → 
beginnerPack4	Rich Cat: %d → 
beginnerPack5	Cat Jobs: %d → 
beginnerPack6	Sniper the Cat: %d → 
beginnerPack1_result	%d
beginnerPack2_result	%d
beginnerPack3_result	%d
beginnerPack4_result	%d
beginnerPack5_result	%d
beginnerPack6_result	%d
tapjoy_video_error	Media Playback error. Check your network connection.
line_appli_url	https://itunes.apple.com/app/line/id443904275?mt=8
line_appli_url_android	https://play.google.com/store/apps/details?id=jp.naver.line.android
line_message	I'm conquering the world with The Battle Cats! Play for free!
serial_txt1	Serial Code input successful!\nConfirm your reward by tapping the "Mailbox" button on the Title Screen.
serial_txt2	* You can access this after clearing the Japan stage.
serial_txt3	* You must be logged into the Game Center to receive your gift.
serial_txt4	* This serial code for an unaccepted gift is now invalid.\nPlease confirm details on the Code Input menu.
warningtxt1	This app has been restored to original\nsettings - no save data found.
autoSave_txt1	Inquiry Code\n%@\nThis code is required to recover your data.\nConfirmed at the Title menu or Options menu.
autoSave_txt2	Inquiry Code: 
autoSave_txt3	Please record and save your inquiry code!
autoSave_txt4	Without this information, your progress cannot be recovered if lost.
autoSave_txt5	Inquiry Code
autoSave_txt6	Record and save this number to prevent data loss!
collaboration_txt1	Collab Gifts: %d!
collaboration_txt2	You got a Collab Gift!
nyancombo_txt1	Tap to View Unit Name
nyancombo_txt2	<color=255,212,0>[Normal]</color>
nyancombo_txt3	<color=255,212,0>[Special]</color>
nyancombo_txt4	<color=255,212,0>[Rare]</color>
nyancombo_txt5	<color=255,212,0>[Super Rare]</color>
nyancombo_txt6	<color=255,212,0>[Uber Rare]</color>
nyancombo_txt7	<color=255,212,0>[Legendary]</color>
nyancombo_txt8	???
nyancombo_txt9	 ？？？？？
nyancombo_txt10	Put the right units in the top slot to unlock special skills!
nyancombo_txt11	Double-tap used CatCombo names to auto-set the units!
nyancombo_pop0	All "%@" units will
nyancombo_pop1	be set in the battle formation.
nyancombo_pop2	Confirm?"
pictureBook1	CatCombo: %@
pictureBook2	Use the hint to activate this Combo!
picBook_getCatFood	<flash>%@ unlocked!</flash> You got 5 Cat Food!<br>
picBook_filteringMiss1	No Units match these Filter
picBook_filteringMiss2	conditions! Try another search!
picBook_Rarity0	Normal
picBook_Rarity1	Special
picBook_Rarity2	Rare
picBook_Rarity3	Super Rare
picBook_Rarity4	Uber Super Rare
picBook_Rarity5	Legendary
gamestop	The current Save Data is in violation of\nthe Battle Cats' Software License Agreement.\nGame may not be continued on this save file.
gamestop_base	Account has been suspended.<br>Returning to title.
daily_login_date	Day %d
filter_err1	No Units match these Filter
filter_err2	conditions! Try another search!
exstage_text1	Special stage: "%@" unlocked!
exstage_text2	Take the challenge?
exstage_text3	Current item effects (except Speed Ups) will not carry over to this stage.
unit_evol_0	f
unit_evol_1	c
unit_evol_2	s
unit_evol_3	u
img001.png	img001_en.png
img001.imgcut	img001_en.imgcut
img002.png	img002_en.png
img002.imgcut	img002_en.imgcut
img004.png	img004_en.png
img004.imgcut	img004_en.imgcut
img006.png	img006_en.png
img006.imgcut	img006_en.imgcut
img008.png	img008_en.png
img008.imgcut	img008_en.imgcut
img009.png	img009_en.png
img009.imgcut	img009_en.imgcut
img010.png	img010_en.png
img010.imgcut	img010_en.imgcut
img011.png	img011_en.png
img011.imgcut	img011_en.imgcut
img012.png	img012_en.png
img012.imgcut	img012_en.imgcut
img019.png	img019_en.png
img019.imgcut	img019_en.imgcut
img022.png	img022_en.png
img022.imgcut	img022_en.imgcut
img023.png	img023_en.png
img023.imgcut	img023_en.imgcut
img024.png	img024_en.png
img024.imgcut	img024_en.imgcut
img027.png	img027_en.png
img027.imgcut	img027_en.imgcut
img028.png	img028_en.png
img028.imgcut	img028_en.imgcut
img029.png	img029_en.png
img029.imgcut	img029_en.imgcut
img031.png	img031_en.png
img031.imgcut	img031_en.imgcut
img033.png	img033_en.png
img033.imgcut	img033_en.imgcut
img037.png	img037_en.png
img037.imgcut	img037_en.imgcut
img041.png	img041_en.png
img041.imgcut	img041_en.imgcut
img100.png	img100_en.png
img100.imgcut	img100_en.imgcut
item000.png	item000_en.png
ec047.png	ec047_en.png
ec047.imgcut	ec047_en.imgcut
ec048.png	ec048_en.png
ec048.imgcut	ec048_en.imgcut
nyancombo_autoset1	"%@" Units will be<br>set in the battle formation.<br>Is this OK?
nyancombo_autoset2	"%@" Units will be<br>set in the battle formation.<br><color=255,0,0>Cats currently in formation will be replaced.<br>Is this OK?</color>
nyancombo_autoset3	Some Cats must be evolved before<br>"%@" can be placed in formation.<br>※Confirm your Cat's current evolutions!
challenge_popup	Welcome to Challenge Battle!<br>Earn higher scores by defeating all enemies as fast as you can!<br>Try as many times as you like to reach the highest ranks!<br>※No items can be used in these stages.
everyplay_mapname_M	Special Stages
everyplay_mapname_R	Ranked Stages
stage_restriction_dot	・
stage_restriction_cost_over	Only %d￠ or more
stage_restriction_cost_under	Only %d￠ or less
stage_restriction_cost_just	Only %d￠
stage_restriction_limit_1	Rarity: Only <color=255,255,0>%@</color>
stage_restriction_limit_2	Max # of Deployable Cats: <color=255,255,0>%d</color>
stage_restriction_limit_3	Deploy from Row <color=255,255,0>%d only</color>
stage_restriction_limit_4	Cat Deploy Cost: <color=255,255,0>%@</color>
stage_restriction_limit_5	Unit Restriction: <color=255,255,0>%@</color>
stage_restriction_text_0	Battle Restriction
stage_restriction_text_1	This formation does not meet conditions!
stage_restriction_warning	This unit cannot be deployed!
stage_restriction_level_select	<color=255,255,0>Battle Restrictions</color>
stage_restriction_charagroup_1	
stage_restriction_charagroup_2	No Li'l Homura/Homura Akemi
stage_restriction_charagroup_3	No Bebe/Nagisa & Cat
initializing_adgeneration	Loading features.\n Please wait.
VAMPErrorCodeNotSupportedOsVersion	The Battle Cats does not support this OS version.
VAMPErrorCodeUnknown	Unknown Error
VAMPErrorCodeServerError	Connection Error
VAMPErrorCodeNoAdnetwork	Connection Timeout
VAMPErrorCodeNeedConnection	No Network Connection
VAMPErrorCodeMediationTimeout	Connection Timeout
VAMPErrorCodeUserCancel	Cancelled
VAMPErrorCodeNoAdStock	Ad Content Not Available
VAMPErrorCodeAdnetworkError	Connection Timeout
VAMPIncentiveError	Cannot collect due to<br>read error...
everyplay_community_url	https://everyplay.com/the-battle-cats/home
GiftMessage_000	<flash>☆★☆ Bonus Item ☆★☆</flash><br>Clear "Empire of Cats" Ch. 2<br>and get Valkyrie Cat!
GiftMessage_001	<flash>☆★☆ Bonus Item ☆★☆</flash><br>Clear "Empire of Cats" Ch. 3<br>and get Bahamut Cat!
GiftMessage_002	<flash>☆★☆ Bonus Item ☆★☆</flash><br>Clear "Into the Future" Ch. 2 to<br>unlock the True Form of Valkyrie Cat!
GiftMessage_003	<flash>☆★☆ Bonus Item ☆★☆</flash><br>Clear the Greece stage to unlock<br>the Special Unit "Bean Cats"
GiftMessage_004	<flash>☆★☆ Bonus Item ☆★☆</flash><br>Clear "Empire of Cats" Ch. 1 to unlock<br>the Special Unit "Moneko"
GiftMessage_005	<flash>Stage Clear Reward 1</flash><br>Clear "The Great Escaper" for<br>a chance to get the Special unit<br>Ururun Wolf!
GiftMessage_006	<flash>Stage Clear Reward 2</flash><br>Clear "Saint Red Fox" for a<br>chance to get the Special unit<br>Li'l Nyandam!
GiftMessage_007	<flash>☆★☆ Bonus Item ☆★☆</flash><br>Clear "Into the Future" Ch. 3 to unlock<br>the True Form of Bahamut Cat!
GiftMessage_008	<flash>Stage Clear Reward 3</flash><br>Clear "Learned to Love" for a<br>chance to get the Special unit<br>Red Riding Mina!
GiftMessage_009	<flash>Stage Clear Reward 4</flash><br>Clear "Multiversal Studios" for a<br>chance to get the Special unit<br>Miyamoku Musashi!
GiftMessage_010	<flash>☆★☆ Stage Clear Reward 1 ☆★☆</flash><br>Clear "Cats of the Cosmos" Ch. 1<br>and receive a mystery reward...
GiftMessage_011	<flash>☆★☆ Bonus Item ☆★☆</flash><br>Clear "Into the Future" Ch. 1 to unlock<br>new CatCombos for use in battle!
GiftMessage_012	<flash>Stage Clear Bonus!</flash><br>Clear the final stage of "A New Legend"<br>to unlock Mecha-Bun's True Form!
GiftMessage_013	<flash>Stage Clear Bonus!</flash><br>Clear the final stage of "Passion of Catgod"<br>to unlock a mystery reward!
GiftMessage_014	<flash>☆★☆ Stage Clear Bonus ☆★☆</flash><br>Clear the final stage of<br>Chapter 3 and earn<br>an incredible reward!
GiftMessage_015	<flash>☆★☆ Stage Clear Bonus ☆★☆</flash><br>Defeat the almighty entity waiting<br> in Chapter 3 and earn<br>an incredible reward!
GiftMessage_016	<flash>Stage Clear Reward 6</flash><br>Clear "Primitive Souls" for a<br>chance to get the Special unit<br>Dogumaru!
GiftMessage_017	<flash>Stage Clear Bonus 7</flash><br>Clear the final stage of "The Gelatin Mines"<br>for a small chance to unlock the <br>Special Cat "Urs & Fenrir"!
GiftMessage_018	<flash>A strange lifeform appears in<br>Laboratory of Relics (Level 4)!</flash>
LvUpLimit_txt	This unit has reached the maximum level possible.
LvUpLimitMax_txt	Max Level for Current Version has been reached.
option_qrcode_title	My QR Code
option_qrcode_txt1	This QR Code can be used for special events.
option_qrcode_txt2	Please do not use this code outside of indicated event periods.
option_qrcode_txt3	Please ensure your screen is bright enough for clear reading.
matatabi_growup_1	${itemName} x ${Num} will be used<br>to grow a full Catfruit. <br>※Rare chance to gain an Epic Catfruit!
matatabi_growup_2	${itemName} x ${Num} will be used<br>to grow a full Catfruit.
cube_growup_1	${itemName} x ${Num} will be used<br>to create a Behemoth Gem.
drop_popup_item	${rewardName}<br><color=255,255,0>Item</color> ${itemName} +${itemNum}<br>${itemPossession}
drop_popup_xp	${rewardName}:<br>${itemName} +${itemNum}
drop_reward	Drop Reward <flash>Earned!!</flash>
score_reward	Score Reward <flash>Earned!!</flash>
item_possession	<color=178,178,178>(# Held: ${itemNum1} → ${itemNum2})</color>
drop_popup_chara_first	%@<br>%@ "%@" received!<br><flash>Activate it at the Upgrade menu!</flash>
drop_popup_treasure	<color=255,255,0>Treasure: </color>%@ %@<br><flash>received!</flash>
drop_popup_chara_third_evolve	%@<br>%@ "%@"'s<br>True Form received!<br><flash>Unlock it after reaching Level 20!</flash>
drop_popup_chara_levelup1	%@<br>%@ %@ received!<br><flash>Upgraded to</flash><br>Level %d → Level %d +%d
drop_popup_chara_levelup2	%@<br>%@ %@ received!<br><flash>Upgraded to</flash><br>Level %d +%d → Level %d +%d
drop_popup_chara_levelmax1	%@<br>%@ %@ received!<br><flash>New Max Level Cap!</flash><br>Level %d → Level %d +%d
drop_popup_chara_levelmax2	%@<br>%@ %@ received!<br><flash>New Max Level Cap!</flash><br>Level %d +%d → Level %d +%d
drop_popup_chara_limit	%@<br>%@ %@ received!<br> May not be upgraded with<br>further MAX+ levels at this time.
drop_rarity_1	Special Cat
drop_rarity_2	Rare Cat
drop_rarity_3	Super Rare Cat
drop_rarity_4	Uber Rare Cat
drop_rarity_5	Legend Rare Cat
nekovitan_Tutorial00	Use your leftover Catamins to challenge these blitz stages!<br>Purchase Catamins using Cat Food at the Item Shop!
nekovitan_battle00	Surrender this battle?<br>Your Catamins will be returned to you (10 sec. or less of battle time)
rareGatya_omakeTicket	Draw at the Rare Capsules now for a one-time gift of one<br><flash> %@</flash>!
nekovitan_shop0	Not enough Catamins!<br>Go to the Item Shop?
nekovitan_shop1	Go to the Item Shop<br>to stock up on Catamins?
kill_application	Quit the App?
receive_item_none_BoxText	※No items available to claim in the Mailbox.
nyanko_club_gift_txt_clubitemID0	<flash>Officers' Club Gold Pass!<br>Your Reward: 1 Rare Ticket!</flash><br>
nyanko_club_gift_txt_clubitemID1	<flash>Officers' Club Gold Pass!<br>30 Days of Unlimited Speed-Ups!</flash><br>
nyanko_club_expiration_date_txt1	Your Gold Pass is valid for<br>only %d more days!<br>Renew your Gold Pass at the Officer's Club!
nyanko_club_expiration_date_txt2	Your Gold Pass is going to<br>expire soon!<br>Renew your Gold Pass at the Officer's Club!
nyanko_club_error_time_manipulation_txt1	Issue with device time has been detected. ※May take up to 48 hours after last time change to resolve.
nyanko_club_error_already_gold_txt1	You already have an active Gold Pass!
nyanko_club_error_gold_400_txt1	-An error has occurred-
nyanko_club_error_gold_500_txt1	An error has occurred.
nyanko_club_error_out_of_term_txt1	This item cannot be purchased now.
nyanko_club_error_gold_none_user_data_txt1	An error has occurred...
nyanko_club_error_normal_none_user_ID_txt1	--An error has occurred--
nyanko_club_error_normal_400_txt1	*An error has occurred*
nyanko_club_error_normal_500_txt1	An error has occurred.
nyanko_club_error_other_txt1	Connection error
nyanko_club_char_change_txt1	Tap to Change Icon
potential_exchange_np	This will be exchanged for NP.<br>Are you sure?(%d → <color=255,255,0>%d</color>)
potential_exchange_np_set	%d will be exchanged for NP.<br>Are you sure?<br>(%d → <color=255,255,0>%d</color>)
potential_exchange_all_item	Everything will be exchanged.<br>Do you want NP or XP?
potential_exchange_all_item_np	All units in Storage will be exchanged for NP.<br>Are you sure? (%d → <color=255,255,0>%d</color>)
potential_exchange_gatya_result	Exchange for NP or XP?
potential_skill_acquisition	Spend NP to unlock<br>a Talent?
potential_skill_levelup	Spend NP to upgrade<br>a Talent?
potential_skill_warning00	Not enough NP.
potential_skill_lvmax	Max upgrade level reached!<br>You have reached the highest<br>level possible in this version.
potential_exchange_error	No further units or items can<br>be exchanged for NP.
potential_skill_get	All upgrades unlocked for this Talent.
potential_acquisition_result	<flash>You unlocked %@!<flash>
potential_levelup_result	<flash>%@ upgraded to level %d!<flash>
potential_skill_name01	Weaken
potential_skill_name02	Freeze
potential_skill_name03	Slow
potential_skill_name04	Only Attacks
potential_skill_name05	Strong
potential_skill_name06	Tough Vs
potential_skill_name07	Massive Damage
potential_skill_name08	Knockback
potential_skill_name09	Warp
potential_skill_name10	Strengthen
potential_skill_name11	Survives
potential_skill_name12	Base Destroyer
potential_skill_name13	Critical
potential_skill_name14	Zombie Killer
potential_skill_name15	Barrier Breaker
potential_skill_name16	Money Up
potential_skill_name17	Wave Attack
potential_skill_name18	Resist Weaken
potential_skill_name19	Resist Freeze
potential_skill_name20	Resist Slow
potential_skill_name21	Resist Knockback
potential_skill_name22	Resist Wave
potential_skill_name23	Wave Immunity
potential_skill_name24	Warp Blocker
potential_skill_name25	Cost Down
potential_skill_name26	Recover Speed Up
potential_skill_name27	Move Speed Up
potential_skill_name28	Improved Knockback
potential_skill_name29	Curse Immunity
potential_skill_name30	Resist Curse
potential_skill_name31	Attack Buff
potential_skill_name32	Defense Buff
potential_skill_name33	Target Red
potential_skill_name34	Target Floating
potential_skill_name35	Target Black
potential_skill_name36	Target Metal
potential_skill_name37	Target Angel
potential_skill_name38	Target Alien
potential_skill_name39	Target Zombie
potential_skill_name40	Target Relic
potential_skill_name41	Target Traitless
potential_skill_name44	Immune to Weaken
potential_skill_name45	Immune to Freeze
potential_skill_name46	Immune to Slow
potential_skill_name47	Immune to Knockback
potential_skill_name48	Immune to Waves
potential_skill_name49	Warp Blocker
potential_skill_name50	Savage Blow
potential_skill_name51	Dodge Attack
potential_skill_name52	Resist Toxic
potential_skill_name53	Immune to Toxic
potential_skill_name54	Resist Surge
potential_skill_name55	Immune to Surge
potential_skill_name56	Surge Attack
return_stageselect_error00	This event has ended...<br>Returning to the Cat Base...
return_stageselect_error01	This event can no longer be challenged...<br>Returning to the Cat Base...
return_stageselect_error02	A reward is waiting for you!<br>Returning to Cat Base!
h13_inquiry_button	Submit Report
h13_inquiry_error	Unable to access network.\n Please check your connection\n and try again.
filter_option_description0	<color=0,0,0>Set your Favorites at the Cat Guide menu<br>to quickly view only those Cats!<br>You must set at least one Favorite to select this filter option.</color>
filter_option_description1	<color=0,0,0>Show only Cats that match stage Restrictions.</color>
sort_tutorial_txt1	<flash>Sort and Filter options have been unlocked!</flash><br>Filtering can be done using the<br>button right of center. Sorting with<br>the button left of center.
item_pack_purchased_chara	%@ Unit:<color=255,255,0>%@</color><br>
enemy_list_title	Enemies Appearing
enemy_name_question	???
calendar_title	Your flagged event has started!
calendar_error	A server communication or device time error<br>has occurred. Please check your<br>network connection or clock settings.
calendar_99h	99hrs +
legendquest_tutorial1	Welcome to the Legend Quests!<br>Challenge a special stage<br> with a random selection of Cats!
legendquest_tutorial2	Crowns required to challenge this stage!<br>Get Crowns by clearing Level 1-4<br>stages in Legend maps.
legendquest_tutorial3	Be aware that Crowns, Energy and<br>Items will not be returned after<br>escaping from a Legend Quest battle!
legendquest_Cancel	Escape from Battle?<br><color=255,0,0>Crowns, Energy and Items will not be returned.</color>
legendquest_warning	Not enough Crowns...<br>Collect Crowns by clearing<br>Legend Map stages.
legendquest_popup	<flash>Legend Quest</flash><br>Take on a random stage with a randomized formation!<br>※ Use Crowns earned from Legend stages and Energy to challenge!<br>※ Each try of a stage will cost more Crowns to enter battle.<br>※Crowns, Energy and Items will not be refunded after escape from battle.
score_sns	My Battle Cats scored %d pts. at "%@"! %s %s
legend_sns	My Battle Cats invaded the Legend Quest "%@"! %s %s
nekodojo_sns	My Battle Cats scored %d pts. at "%@" in the Catclaw Dojo! %s %s
ranking_sns	My Battle Cats scored %d pts. at "%@" in the Ranking Stages! %s %s
challenge_sns	My Battle Cats scored %d pts. at "%@" in the Challenge Battle! %s %s
tower_sns	My Battle Cats conquered %@ of a Tower challenge! %s %s
sns_txt1	My Battle Cats invaded "%@" on their quest to conquer the world! %s %s
gpp_item_popup	You received a reward!<br>Check your Mailbox to receive your items!
age_confirmation	Due to changes to app store policy,<br>you must confirm your birth date<br>to ensure appropriate ad delivery.
error_age_confirmation	A connection error occurred.<br>Please check your network.
restart_item	<flash>Restart Pack Purchased!</flash><br>Empire of Cats Ch. 3 Cleared!<br>13 Cat Units Received!<br>10 Cat Tickets Received!<br>1 Rare Ticket Received!
restart_overwrite	Do you want to use the Restart pack?<br><color=255,0,0>※ Using the Restart pack will overwrite existing play progress.<br>※If you do not use it, purchased content will be invalidated.</color>
restart_reflect	Purchased content is now available.<br>Empire of Cats has been fully cleared!<br>Capsule Tickets received!
slot_message	You got %s x <flash>%d</flash>!
slot_lastmessage	Final Result!
slot_SNS_000	I got %s Cat Food! #WildcatSlots #BattleCats
medal_txt1	%s
medal_txt2	%d Medals received!
medal_unknown	???<br>???
line_Confirmation	LINE is not installed.<br>Visit the app store?
talk_Reward	%@ <flash>x %@</flash> received!
talk_000_push	I've got another favor to ask... (Ф∀Ф)✧
DL_permission	The most recent game data will be downloaded.<br>We recommend connecting to a stable<br>Wi-Fi network before starting installation.<br>※ Language Options can be found at the Settings Menu.<br>Download remaining: %s MB
map_minutes	【Recovering...】Use Catamin A x ${itemNum}<br>to recover one clear chance?<br><color=255,255,0>0/${countNum} clear chances remaining. (${minutes1} min. left until 1 clear chance recovers)</color>
assault_warning	After %d stage clear(s), you must<br>wait for a short time before trying again.
talk_001_push	Come back again tomorrow!
slot_clearteam_txt_0	Use battle formation from your last victory?
slot_clearteam_txt_1	Using Cats from your last victory!
slot_clearteam_txt_2	<flash>Changed to the formation from your last victory!</flash>
slot_clearteam_txt_3	Don't show "Use formation from last victory" on the Equip screen.
slot_clearteam_error	<color=255,255,0>No past formations on record for this stage.</color>
slot_copy_clearteam	Formation from last victory will be copied.<br>Visit your desired slot to save this team,<br>then select Replace to paste this team.
slot_paste_clearteam	Your current Cats will be replaced with<br>the Cats from last victory. OK?
hidden_rarity_0	Inferior Stage
hidden_rarity_1	Normal Stage
hidden_rarity_2	Superior Stage
drop_popup_hidden	%@ has been <flash>discovered!</flash><br>Reveal it by visiting the Cat Base!
hidden_hour	%d hr %d min until decoding is complete!
hidden_minutes	%d minutes until decoding is complete!
unlock_popup_message_77	<flash>You can now decode Enigma Maps!</flash><br>Visit the Stories of Legend to<br>occasionally collect Enigmas as rewards!
unlock_popup_message_78	<flash>Level Up!</flash><br>Your Enigma decoding level is now <color=255,255,0>%d</color>!<br>You can now discover even rarer Enigmas!
enemy_name_unknown	[Unidentified]
nyancombo_overwrite_popup_title	Set CatCombo?
nyancombo_overwrite_popup_description	Tap CatCombo name to show effect!
000_gatya_rare.png	i000_gatya_rare_en.png
000_gatya_rare.imgcut	000_gatya_rare_en.imgcut
000_gatya.png	i000_gatya_en.png
000_gatya.imgcut	000_gatya_en.imgcut
003_gatya_tuika01.png	003_gatya_tuika01_en.png
003_gatya_tuika01.imgcut	003_gatya_tuika01_en.imgcut
002_bank.png	i002_bank_en.png
002_bank.imgcut	002_bank_en.imgcut
nekodojo_twitter	My Battle Cats scored %d pts. in the Catclaw Dojo: %@!\n%@
nekodojo_facebook	My Battle Cats scored %d pts. in the Catclaw Dojo: %@!\n%@
tower_twitter	My Battle Cats reached %@ of a Tower challenge!
tower_facebook	My Battle Cats reached %@ of a Tower challenge!
facebook_txt1	My Battle Cats conquered %@!\n%@
twitter_txt1	My Battle Cats conquered %@!
picBook_getCatFood1	Unlocked %@!
picBook_getCatFood2	You got 5 Cat Food!
challenge_twitter	My Battle Cats scored %d pts. at %@ in Challenge Battle!
challenge_facebook	My Battle Cats scored %d pts. at %@ in Challenge Battle!\n %@
ranking_twitter	My Battle Cats scored %d pts. at %@ in Ranked Stages! %@
ranking_facebook	My Battle Cats scored %d pts. at %@ in Ranked Stages! \n %@
app_name	The Battle Cats
review1	If you like "The Battle Cats",\nPlease Rate it! Thanks!
review2	Rate Now
review3	Maybe later
review4	No, Thanks
appLovin_error0_txt	No video found.
appLovin_error1_txt	Please try again.
appLovin_error2_txt	Please check your network connection and try again.
appLovin_error3_txt	Please check your available memory and try again.
facebook_txt2	Achieved the brilliant feat of winning a CHALLENGE in The Battle Cats!!
facebook_txt3	I recommend this app!\\n*Invite code\\:「%@」※You can enter the code after finishing stage 7 \\(Japan\\).\\n%@
facebook_txt4	Weirdly Cute Cats on the Rampage in the Smash Hit Game "The Battle Cats"! 10,000 Bonus XP ACQUIRED!\\nBean Cats Invite Code: 「%@」\\n※You can enter the code after finishing stage 7 (Japan).
twitter_txt2	Achieved the brilliant feat of winning a CHALLENGE in The Battle Cats!!
twitter_txt3	I recommend this app!\n*Invite code:「%@」※You can enter the code after finishing stage 7 (Japan).
twitter_txt4	Weirdly Cute Cats on the Rampage in the Smash Hit Game "The Battle Cats"! Get a bonus 10,000 XP by inputting an invitation code!\nBean Cats Invite Code: 「%@」\n※You can enter the code after finishing stage 7 (Japan).
line_txt1	Achieved the brilliant feat of winning Challenge mode in The Battle Cats!!\\nAwesome app! Get 10,000XP for invite code!\\n*Invite code:「%@」※You can enter the code after finishing stage 7 (Japan).\\n%@
line_txt2	Achieved the brilliant feat of winning Challenge mode in The Battle Cats!!\nAwesome app! Get 10,000XP for invite code!\n*Invite code:「%@」※You can enter the code after finishing stage 7 (Japan).\n%@
line_txt3	Fall in love with the twisted hilarity of "The Battle Cats"!\nMoneko Invite Code:「%@」※You can enter the code after finishing stage 7 (Japan).\n%@
line_txt4	Fall in love with the twisted hilarity of "The Battle Cats"!\nBean Cats Invite Code:「%@」※You can enter the code after finishing stage 7 (Japan).\n%@
kakao_txt1	dummy
kakao_txt2	dummy
kakao_txt3	dummy
err_txt1	Unauthorized activity (A) detected.
err_txt2	Unauthorized activity (B) detected.
err_txt3	Unauthorized activity (C) detected.
err_txt4	Unauthorized activity (D) detected.
err_txt5	Unauthorized activity (E) detected.
err_txt6	Unauthorized activity (F) detected.
kerihime_txt1	dummy
kerihime_txt2	dummy
kerihime_txt3	dummy
kerihime_txt4	dummy
kerihime_txt5	dummy
kerihime_txt6	dummy
kerihime_txt7	dummy
kerihime_txt8	dummy
kerihime_txt9	dummy
kerihime_txt11	dummy
kerihime_txt12	dummy
kerihime_txt13	dummy
kerihime_txt21	dummy
kerihime_txt22	dummy
kerihime_txt23	dummy
kerihime_tw49	dummy
kerihime_tw50	dummy
kerihime_fa49	dummy
kerihime_fa50	dummy
manbo_scheme	jp.selectbutton.manbotheworld://collaboration/nyanko1
manbo_url	https://itunes.apple.com/us/app/survive!-mola-mola!/id915222954?l=en&ls=1&mt=8
manbo_txt11	You can get special\nMola Mola gifts by playing\n"Survive! Mola Mola!"\nLaunch the "Survive!\nMola Mola!" app?
manbo_txt12	Cancel getting your\nMola Mola gift?\nIs this okay?\n*To attempt to get\ngift again after cancelling,\nclear this stage again.
manbo_txt13	No application located.\nDownload "Survive! Mola Mola!"\nfrom the app store?
manbo_txt14	Get special rewards for use in "Survive! Mola Mola"!
manbo_txt15	Launch the "Survive! Mola Mola" app?
manbo_txt16	If not installed, you will be directed to the app store page.
appstore_txt1	Disgustingly Cute Cats! Simple and easy for everyone!\nJust enter the Invitation Code after finishing stage 7 (Japan) to get a Bonus of 10,000XP!\n■Invitation Code「%@」\nLet's get ALL THE CATS!
iosver_error	Please update your iOS version.
limited_function	Currently unavailable
model_conversion2	Transfer
noapp_kakao	You need to install Kakao talk app.
noapp_line	You need to install LINE talk app.
store_url	https://itunes.apple.com/us/app/the-battle-cats/id850057092?l=en&ls=1&mt=8
url_abbr	https://ponos.s3.amazonaws.com/iphone/en/battlecats.html
img026.png	img026_en.png
img026.imgcut	img026_en.imgcut
img038.png	img038_en.png
img038.imgcut	img038_en.imgcut
ec000.png	ec000_en.png
ec000.imgcut	ec000_en.imgcut
ec001.png	ec001_en.png
ec001.imgcut	ec001_en.imgcut
ec002.png	ec002_en.png
ec002.imgcut	ec002_en.imgcut
ec003.png	ec003_en.png
ec003.imgcut	ec003_en.imgcut
ec004.png	ec004_en.png
ec004.imgcut	ec004_en.imgcut
ec005.png	ec005_en.png
ec005.imgcut	ec005_en.imgcut
ec006.png	ec006_en.png
ec006.imgcut	ec006_en.imgcut
ec007.png	ec007_en.png
ec007.imgcut	ec007_en.imgcut
ec008.png	ec008_en.png
ec008.imgcut	ec008_en.imgcut
ec009.png	ec009_en.png
ec009.imgcut	ec009_en.imgcut
ec010.png	ec010_en.png
ec010.imgcut	ec010_en.imgcut
ec011.png	ec011_en.png
ec011.imgcut	ec011_en.imgcut
ec012.png	ec012_en.png
ec012.imgcut	ec012_en.imgcut
ec013.png	ec013_en.png
ec013.imgcut	ec013_en.imgcut
ec014.png	ec014_en.png
ec014.imgcut	ec014_en.imgcut
ec015.png	ec015_en.png
