＠|＠|＠|＠|＠|＠|＠|			//ネコ
La Forma Reale è efficace contro|nemici neri! Ottiene anche Ammazza|Behemoth!|＠|La Forma Reale è efficace contro|nemici neri! Ottiene anche Ammazza|Behemoth!|			//にゃんぷきん
Forma Reale blocca attacchi a ondata.|Più immunità da attacchi a ondata.|＠|＠|Forma Reale blocca attacchi a ondata.|Più immunità da attacchi a ondata.|＠|			//ハロウィンねねこ
＠|＠|＠|＠|＠|＠|＠|			//ウィンディスイート
＠|＠|＠|＠|＠|＠|＠|			//デビルサンディア
＠|＠|＠|＠|＠|＠|＠|			//おでん
＠|＠|＠|＠|＠|＠|＠|			//光の神徒ヴァルキリー
＠|＠|＠|＠|＠|＠|＠|			//神徒ブリュンヒルデ
＠|＠|＠|＠|＠|＠|＠|			//神徒スルズ
＠|＠|＠|＠|＠|＠|＠|			//豊穣の女神フレイヤ
＠|＠|＠|＠|＠|＠|＠|			//軍神オーディン
La Forma Reale ottiene maggiore velocità|di movimento, attacchi a valanga e|l'abilità di sopravvivere a un colpo letale.|＠|La Forma Reale ottiene maggiore velocità|di movimento, attacchi a valanga e|l'abilità di sopravvivere a un colpo letale.|			//おかめはちもくネコ
La Forma Reale ottiene|potenza d'attacco notevolmente migliorata!|＠|＠|La Forma Reale ottiene|potenza d'attacco notevolmente migliorata!|＠|			//ボンボンネコ
La Forma Reale ottiene maggiore velocità|d'attacco, area d'attacco più estesa e|l'abilità di rallentare non-metallici.|＠|La Forma Reale ottiene maggiore velocità|d'attacco, area d'attacco più estesa e|l'abilità di rallentare non-metallici.|			//見習いスニャイパー
La Forma Reale ottiene maggiore|velocità d'attacco e difesa migliore.|Inoltre, ottiene più potenza d'attacco.|＠|La Forma Reale ottiene maggiore|velocità d'attacco e difesa migliore.|Inoltre, ottiene più potenza d'attacco.|			//トゲルガ
La Forma Reale aumenta|Difesa, velocità e attacco!|＠|＠|La Forma Reale aumenta|Difesa, velocità e attacco!|＠|			//雪だるまのスノーカイ
＠|＠|＠|＠|＠|＠|＠|			//サンタのメリークウ
＠|＠|＠|＠|＠|＠|＠|			//聖夜のシスターカッパー
＠|＠|＠|＠|＠|＠|＠|			//ネコのプレゼント
＠|＠|＠|＠|＠|＠|＠|			//ちびキモネコ
＠|＠|＠|＠|＠|＠|＠|			//ちびウシネコ
＠|＠|＠|＠|＠|＠|＠|			//ちびネコノトリ
La Forma Reale aumenta la difesa|e ottiene Fitta al cuore!|＠|＠|La Forma Reale aumenta la difesa|e ottiene Fitta al cuore!|＠|			//死にたてにゃんこ
＠|＠|＠|＠|＠|＠|＠|			//剣士
＠|＠|＠|＠|＠|＠|＠|			//騎馬兵
＠|＠|＠|＠|＠|＠|＠|			//アシュラ
＠|＠|＠|＠|＠|＠|＠|			//バトルバルーン
＠|＠|＠|＠|＠|＠|＠|			//ドラゴンライダー
＠|＠|＠|＠|＠|＠|＠|			//プリティキャット
＠|＠|＠|＠|＠|＠|＠|			//サイクロプス
＠|＠|＠|＠|＠|＠|＠|			//ゴーレム
La Forma Reale ottiene maggiore|difesa e potenza d'attacco!|＠|＠|La Forma Reale ottiene maggiore|difesa e potenza d'attacco!|＠|			//天空神ゼウス
La Forma Reale ottiene maggiore|difesa e potenza d'attacco!|Immune a Respinta da attacchi nemici.|＠|La Forma Reale ottiene maggiore|difesa e potenza d'attacco!|Immune a Respinta da attacchi nemici.|			//守護神アヌビス
La Forma Reale ottiene maggiore difesa!|＠|＠|＠|La Forma Reale ottiene maggiore difesa!|＠|＠|			//美女神アフロディーテ
＠|＠|＠|＠|＠|＠|＠|			//ネコウェイ
La Forma Reale ottiene possibilità di|respinta e rallentamento su zombi.|In più, ottiene l'abilità ammazza zombi!|＠|La Forma Reale ottiene possibilità di|respinta e rallentamento su zombi.|In più, ottiene l'abilità ammazza zombi!|			//天誅ハヤブサ
＠|＠|＠|＠|＠|＠|＠|			//ニャームス
＠|＠|＠|＠|＠|＠|＠|			//ポチ
＠|＠|＠|＠|＠|＠|＠|			//クロミ
＠|＠|＠|＠|＠|＠|＠|			//せつ子
＠|＠|＠|＠|＠|＠|＠|			//ねば～る君
＠|＠|＠|＠|＠|＠|＠|			//ネコタイフーン
La Forma Reale ottiene maggiori potenza|d'attacco e difesa. Poi diventa immune|dalle maledizioni e indebolisce antichi.|＠|La Forma Reale ottiene maggiori potenza|d'attacco e difesa. Poi diventa immune|dalle maledizioni e indebolisce antichi.|			//ネコずきんミーニャ
＠|＠|＠|＠|＠|＠|＠|			//幼獣ガオ
True Form evolution gains increased|Defense, Move Speed, and Attack Power!|Plus, gains the Immune to Slow ability!|＠|True Form evolution gains increased|Defense, Move Speed, and Attack Power!|Plus, gains the Immune to Slow ability!|			//狂乱のユキ
La Forma Reale ha più potenza d'attacco!|＠|＠|＠|La Forma Reale ha più potenza d'attacco!|＠|＠|			//太陽神アマテラス
La Forma Reale ottiene maggiore|difesa! La potenza d'attacco ottenuta|aumenta dopo aver subito danni!|＠|La Forma Reale ottiene maggiore|difesa! La potenza d'attacco ottenuta|aumenta dopo aver subito danni!|			//繁栄神ガネーシャ
＠|＠|＠|＠|＠|＠|＠|			//チアにゃんこ
＠|＠|＠|＠|＠|＠|＠|			//トロピカルカリファ
＠|＠|＠|＠|＠|＠|＠|			//真夏のホワイトラビット
La Forma Reale ha maggiore|potenza d'attacco!|＠|＠|La Forma Reale ha maggiore|potenza d'attacco!|＠|			//夏色ねねこ
＠|＠|＠|＠|＠|＠|＠|			//なめこ
＠|＠|＠|＠|＠|＠|＠|			//なめこタンク
＠|＠|＠|＠|＠|＠|＠|			//白ネコなめこ
＠|＠|＠|＠|＠|＠|＠|			//要塞なめこ
＠|＠|＠|＠|＠|＠|＠|			//ふてニャン
La Forma Reale aumenta attacco e difesa!|Ottiene anche Ammazza Behemoth!|＠|＠|La Forma Reale aumenta attacco e difesa!|Ottiene anche Ammazza Behemoth!|＠|			//ネコ阿波踊り
La Forma Reale ottiene maggiore|potenza d'attacco. Ottiene anche|difesa più forte contro i nemici rossi!|＠|La Forma Reale ottiene maggiore|potenza d'attacco. Ottiene anche|difesa più forte contro i nemici rossi!|			//猫飯拳パイパイ
＠|＠|＠|＠|＠|＠|＠|			//ネコ特急
＠|＠|＠|＠|＠|＠|＠|			//狂乱の小籠包にゃんこ
La Forma Reale ottiene maggiore velocità|di attacco, e la difesa vs nemici fluttuanti|migliora da Forte a Incredibilmente forte!|＠|La Forma Reale ottiene maggiore velocità|di attacco, e la difesa vs nemici fluttuanti|migliora da Forte a Incredibilmente forte!|			//閃雷機兵レイ
＠|＠|＠|＠|＠|＠|＠|			//ネコ球児
La Forma Reale infligge danni|enormi a fluttuanti, zombi e antichi.|Immune anche a maledizioni!|＠|La Forma Reale infligge danni|enormi a fluttuanti, zombi e antichi.|Immune anche a maledizioni!|//鹿目まどか
La Forma Reale è efficace vs rossi,|neri e Aku! Ottiene anche|attacchi ad area a distanza!|＠|La Forma Reale è efficace vs rossi,|neri e Aku! Ottiene anche|attacchi ad area a distanza!|//暁美ほむら
＠|＠|＠|＠|＠|＠|＠|			//美樹さやか
＠|＠|＠|＠|＠|＠|＠|			//巴マミ
＠|＠|＠|＠|＠|＠|＠|			//佐倉杏子
＠|＠|＠|＠|＠|＠|＠|			//キュゥべえ
＠|＠|＠|＠|＠|＠|＠|			//ネコまどか
＠|＠|＠|＠|＠|＠|＠|			//ネコほむら
＠|＠|＠|＠|＠|＠|＠|			//ネコさやか
＠|＠|＠|＠|＠|＠|＠|			//ネコマミ
＠|＠|＠|＠|＠|＠|＠|			//ネコ杏子
＠|＠|＠|＠|＠|＠|＠|			//ちびまどか
＠|＠|＠|＠|＠|＠|＠|			//ちびほむら
＠|＠|＠|＠|＠|＠|＠|			//ネコキュゥべえ
La Forma Reale migliora la|d'attacco e raggio migliorati!|dà l'abilità di immobilizzare Aku.|＠|La Forma Reale ha potenza|d'attacco e raggio migliorati! In più,|dà l'abilità di immobilizzare Aku.|			//ネコアイスゴースト
＠|＠|＠|＠|＠|＠|＠|			//ネコ屋台
La Forma Reale migliora la distanza|d'attacco e il raggio degli attacchi ad area!|＠|＠|La Forma ultra ha più potenza d'attacco!|Resiste a zombi e antichi, ottiene|il 100% di abilità di indebolire nemici.|//帝国陸軍カタパルズ
La Forma Reale migliora la|velocità d'attacco!|＠|＠|La Forma ultra ha tempo di ricarica ridotto!|Difesa, velocità/raggio att. migliorati!|E ottiene immunità da respinta!|			//古代軍船ガレーズ
La Forma Reale migliora la|difesa e il ritmo respinta!|＠|＠|La Forma Reale migliora la|difesa e il ritmo respinta!|＠|			//飛空襲撃ボンバーズ
La Forma Reale aumenta molto la difesa|e la velocità di movimento! Il rallentamento|sugli zombi dura più a lungo!|＠|La Forma Reale aumenta molto la difesa|e la velocità di movimento! Il rallentamento|sugli zombi dura più a lungo!|			//ネコジャンパー
La Forma Reale aumenta molto la difesa!|Aumenta anche il raggio d'attacco,|e l'immobilità sugli zombi dura di più!|＠|La Forma Reale aumenta molto la difesa!|Aumenta anche il raggio d'attacco,|e l'immobilità sugli zombi dura di più!|			//ネコバサミ
＠|＠|＠|＠|＠|＠|＠|			//ネコ博士
La Forma Reale ottiene maggiore|Difesa, più respinta e|rallentamento vs Aku!|＠|La Forma Reale ottiene maggiore|Difesa, più respinta e|rallentamento vs Aku!|			//ネコナースキャンドル
＠|＠|＠|＠|＠|＠|＠|			//ちびネコフィッシュ
＠|＠|＠|＠|＠|＠|＠|			//ちびネコトカゲ
＠|＠|＠|＠|＠|＠|＠|			//ちび巨神ネコ
La Forma Reale aumenta|il numero di attacchi, e diminuisce|il tempo di ricarica dopo lo schieramento!|＠|La Forma Reale aumenta|il numero di attacchi, e diminuisce|il tempo di ricarica dopo lo schieramento!|			//大掃除ねねこ
＠|＠|＠|＠|＠|＠|＠|			//ピコ太郎
La Forma Reale ottiene maggiore|difesa, velocità e potenza d'attacco!|＠|＠|La Forma Reale ottiene maggiore|difesa, velocità e potenza d'attacco!|＠|			//海王神ポセイドン
＠|＠|＠|＠|＠|＠|＠|			//CPAC
＠|＠|＠|＠|＠|＠|＠|			//巫女姫ミタマ
La Forma Reale ottiene abilità molto|migliorate e Ammazza Behemoth.|＠|＠|La Forma Reale ottiene abilità molto|migliorate e Ammazza Behemoth.|＠|			//殺意のネコ
＠|＠|＠|＠|＠|＠|＠|			//三原慧悟
＠|＠|＠|＠|＠|＠|＠|			//ナゾウサギ
La Forma Reale ottiene maggiori|difesa e velocità d'attacco! Ottiene|immunità dall'indebolimento nemico.|＠|La Forma Reale ottiene maggiori|difesa e velocità d'attacco! Ottiene|immunità dall'indebolimento nemico.|			//さるかに合戦
La Forma Reale ottiene maggiori potenza|d'attacco e difesa. Diventa immune dalle|maledizioni e può immobilizzare Antichi.|＠|La Forma Reale ottiene maggiori potenza|d'attacco e difesa. Diventa immune dalle|maledizioni e può immobilizzare Antichi.|			//宮木武蔵
＠|＠|＠|＠|＠|＠|＠|			//ネコストーン
La Forma Reale ottiene maggiore difesa.|Aumenta anche il raggio d'attacco!|＠|＠|La Forma Reale ottiene maggiore difesa.|Aumenta anche il raggio d'attacco!|＠|			//ネコボクサー
＠|＠|＠|＠|＠|＠|＠|			//メビウス
＠|＠|＠|＠|＠|＠|＠|			//ベリアル
＠|＠|＠|＠|＠|＠|＠|			//ハッピー
＠|＠|＠|＠|＠|＠|＠|			//ネコエッグ
la Forma Reale ottiene|Ammazzagiganti e immunità|dagli attacchi di indebolimento.|＠|la Forma Reale ottiene|Ammazzagiganti e immunità|dagli attacchi di indebolimento.|			//上杉謙信・春
La Forma Reale può attaccare solo rossi|e Aku, ma ottiene immunità|da veleno e attacchi a valanga.|＠|La Forma Reale può attaccare solo rossi|e Aku, ma ottiene immunità|da veleno e attacchi a valanga.|			//道化師エッグダック
La Forma Reale ottiene l'abilità|di infliggere vari effetti di stato negativi|contro i nemici metallici.|＠|La Forma Reale ottiene l'abilità|di infliggere vari effetti di stato negativi|contro i nemici metallici.|			//イースターねねこ
＠|＠|＠|＠|＠|＠|＠|			//黒獣ガオウ
La Forma Reale migliora tutte le statistiche!|In più, fluttuanti e angelici vengono|rallentati per più tempo!|＠|La Forma Reale migliora tutte le statistiche!|In più, fluttuanti e angelici vengono|rallentati per più tempo!|			//狐娘ヒメユリ
La Forma Reale ottiene maggiori|potenza d'attacco e difesa! I nemici rossi|subiscono indebolimento più a lungo!|＠|La Forma Reale ottiene maggiori|potenza d'attacco e difesa! I nemici rossi|subiscono indebolimento più a lungo!|			//人魚娘ルリィ
La Forma Reale ha maggiore velocità|e numeri di respinta contro nemici.|＠|＠|La Forma Reale ha maggiore velocità|e numeri di respinta contro nemici.|＠|			//ミイラ娘レイカ
True Form evolution gains improved|defense, move speed and attack!|＠|＠|True Form evolution increases|defense, move speed and attack!|＠|			//プリンセスケリ姫号
La Forma Reale ottiene maggiori difesa|e raggio d'attacco. Poi indebolisce nemici|neri per periodi più lunghi.|＠|La Forma Reale ottiene maggiori difesa|e raggio d'attacco. Poi indebolisce nemici|neri per periodi più lunghi.|			//今川義元
＠|＠|＠|＠|＠|＠|＠|			//にゃんこ城壁ユニット
＠|＠|＠|＠|＠|＠|＠|			//赤髪のゆきにゃん
True Form evolution increases Defense and|Attack Power! Gains immunity to Knockback|and the Barrier Breaker ability!|＠|True Form evolution increases Defense and|Attack Power! Gains immunity to Knockback|and the Barrier Breaker ability!|			//失われし世界のユキ
＠|＠|＠|＠|＠|＠|＠|			//ネコまねき
＠|＠|＠|＠|＠|＠|＠|			//なめネコ
La Forma Reale ottiene|miglioramenti in tutte le statistiche.|＠|＠|La Forma Reale ottiene|miglioramenti in tutte le statistiche.|＠|//オルトス
La Forma Reale ottiene maggiori difesa|e potenza d'attacco! Riduce velocità d'attacco|ma ha 100% immobilità contro i fluttuanti.|＠|La Forma Reale ottiene maggiori difesa|e potenza d'attacco! Riduce velocità d'attacco|ma ha 100% immobilità contro i fluttuanti.|//ミシェリア
＠|＠|＠|＠|＠|＠|＠|			//とどめき
＠|＠|＠|＠|＠|＠|＠|			//ぐでたまにゃんこ
＠|＠|＠|＠|＠|＠|＠|			//ぐでたまプレート
＠|＠|＠|＠|＠|＠|＠|			//ぐでぐでプリン
＠|＠|＠|＠|＠|＠|＠|			//ニセたま軍団
La Forma Reale ha una ripresa più breve|dopo lo schieramento. Attacco e velocità|aumentano, immune da indebolimento.|＠|La Forma Reale ha una ripresa più breve|dopo lo schieramento. Attacco e velocità|aumentano, immune da indebolimento.|			//双掌星のシシル＆コマリ
＠|＠|＠|＠|＠|＠|＠|			//ネコ仙人
＠|＠|＠|＠|＠|＠|＠|			//チョコレート
＠|＠|＠|＠|＠|＠|＠|			//常夏の果実カイ
La Forma Reale ottiene maggiore|potenza d'attacco e bilaterale!|＠|＠|La Forma Reale ottiene maggiore|potenza d'attacco e bilaterale!|＠|			//観測兵器ガリレオ
＠|＠|＠|＠|＠|＠|＠|			//ノラ
La Forma Reale ha maggiore|velocità d'attacco!|＠|＠|La Forma Reale ha maggiore|velocità d'attacco!|＠|			//狼娘ディル
La Forma Reale ottiene maggiore difesa.|Aumenta anche la possibilità di danni critici.|＠|＠|La Forma Reale ottiene maggiore difesa.|Aumenta anche la possibilità di danni critici.|＠|			//ゾンビ娘ヴェルヴェーヌ
La Forma Reale aumenta|la potenza d'attacco e la difesa!|＠|＠|La Forma ultra ottiene maggiore|difesa, potenza d'attacco, velocità,|raggio e indebolimento vs alieni!|//火の精霊メララ
La Forma Reale migliora la|la potenza d'attacco e la difesa!|＠|＠|La Forma Reale migliora la|la potenza d'attacco e la difesa!|＠|			//水の精霊ミズリィ
La Forma Reale migliora la|la potenza d'attacco e la difesa!|＠|＠|La Forma ultra ha maggiore difesa,|ampio raggio d'att. e portata maggiore!|Inoltre, ottiene Respinta contro alieni!|＠|//風の精霊エアル
La Forma Reale aumenta l'attacco,|la difesa e il raggio!|＠|＠|La Forma Reale aumenta l'attacco,|la difesa e il raggio!|＠|			//セイバー
＠|＠|＠|＠|＠|＠|＠|			//遠坂　凛
＠|＠|＠|＠|＠|＠|＠|			//イリヤスフィール
＠|＠|＠|＠|＠|＠|＠|			//アーチャー
＠|＠|＠|＠|＠|＠|＠|			//ランサー
＠|＠|＠|＠|＠|＠|＠|			//ライダー
＠|＠|＠|＠|＠|＠|＠|			//ギルガメッシュ
＠|＠|＠|＠|＠|＠|＠|			//ネコセイバー
La Forma Reale ottiene maggiore|difesa e una possibilità di|respingere nemici metallici.|＠|La Forma Reale ottiene maggiore|difesa e una possibilità di|respingere nemici metallici.|			//ネコ桜
＠|＠|＠|＠|＠|＠|＠|			//ネコ凛
＠|＠|＠|＠|＠|＠|＠|			//ネコイリヤ
＠|＠|＠|＠|＠|＠|＠|			//ちび士郎
＠|＠|＠|＠|＠|＠|＠|			//ちび桜
＠|＠|＠|＠|＠|＠|＠|			//記念ねこ
La Forma Reale potenzia le statistiche!|In più diventa immune dalle abilità|di indebolimento e rallentamento!|＠|La Forma Reale potenzia le statistiche!|In più diventa immune dalle abilità|di indebolimento e rallentamento!|			//ネコ探査機
La Forma Reale ottiene maggiori difesa,|potenza d'attacco e velocità d'attacco.|La preparazione attacco è più veloce.|＠|La Forma Reale ottiene maggiore difesa,|potenza d'attacco e velocità d'attacco.|La preparazione attacco è più veloce.|			//ネコフェンシング
＠|＠|＠|＠|＠|＠|＠|			//黒無垢のミタマ
＠|＠|＠|＠|＠|＠|＠|			//ネコバレー
＠|＠|＠|＠|＠|＠|＠|			//幼傑ダルターニャ
＠|＠|＠|＠|＠|＠|＠|			//ねこ農家
＠|＠|＠|＠|＠|＠|＠|			//ガラスネコ
＠|＠|＠|＠|＠|＠|＠|			//謎仮面のウララー
＠|＠|＠|＠|＠|＠|＠|			//氷上聡里＆ネコ
＠|＠|＠|＠|＠|＠|＠|			//矢部明雄
＠|＠|＠|＠|＠|＠|＠|			//虹谷彩理
＠|＠|＠|＠|＠|＠|＠|			//紺野美崎
＠|＠|＠|＠|＠|＠|＠|			//片桐恋
＠|＠|＠|＠|＠|＠|＠|			//猫塚かりん
La Forma Reale ha un ritmo d'attacco più lento|ma l'area d'attacco è aumentata di molto!|È capace di attaccare da distanze maggiori.|＠|La Forma Reale ha un ritmo d'attacco più lento|ma l'area d'attacco è aumentata di molto!|È capace di attaccare da distanze maggiori.|			//早川あおい
La Forma Reale ottiene velocità|e area d'attacco molto maggiori!|＠|＠|La Forma Reale ottiene velocità|e area d'attacco molto maggiori!|＠|			//橘みずき
La Forma Reale aumenta|la difesa e il raggio!|In più, ottiene danni ad area!|＠|La Forma Reale aumenta|la difesa e il raggio!|In più, ottiene danni ad area!|			//六道聖
La Forma Reale aumenta molto|velocità/potenza d'attacco e difesa!|In più diventa immune da rallentamento!|＠|La Forma Reale aumenta molto|velocità/potenza d'attacco e difesa!|In più diventa immune da rallentamento!|			//新島早紀
La Forma Reale ha un ritmo d'attacco più lento|ma ottiene maggiori difesa, potenza|d'attacco e raggio!|＠|La Forma Reale ha un ritmo d'attacco più lento|ma ottiene maggiori difesa, potenza|d'attacco e raggio!|			//星井スバル
La Forma Reale aumenta molto|la potenza d'attacco e la difesa!|In più diventa immune dalle ondate!|＠|La Forma Reale aumenta molto|la potenza d'attacco e la difesa!|In più diventa immune dalle ondate!|			//小山雅
La Forma Reale ottiene maggiore|difesa e respinta contro i nemici!|＠|＠|La Forma Reale ottiene maggiore|difesa e respinta contro i nemici!|＠|			//古龍ガングリオン
La Forma Reale ottiene|difesa incredibilmente forte|contro i nemici metallici!|＠|La Forma ultra ottiene Bilaterale.|Più difesa, attacco e danni critici!|Maggiore durata di debuff vs metallici.|			//風隼さくら
＠|＠|＠|＠|＠|＠|＠|			//ハニトンくん
＠|＠|＠|＠|＠|＠|＠|			//めんトリ
＠|＠|＠|＠|＠|＠|＠|			//イモウト
La Forma Reale ottiene maggiori|difesa e attacco. In più, aumentata|la durata di immobilità su nemici alieni!|＠|La Forma Reale ottiene maggiori|difesa e attacco. In più, aumentata|la durata di immobilità su nemici alieni!|			//雷の精霊ボルト
＠|＠|＠|＠|＠|＠|＠|			//ちび碇シンジとネコ
＠|＠|＠|＠|＠|＠|＠|			//ネコゲンドウ＆ネコ冬月
＠|＠|＠|＠|＠|＠|＠|			//ネコキリン(エヴァヘッド)
＠|＠|＠|＠|＠|＠|＠|			//ちび渚カヲルとネコ
＠|＠|＠|＠|＠|＠|＠|			//ネコレイ
＠|＠|＠|＠|＠|＠|＠|			//ネコアスカ
＠|＠|＠|＠|＠|＠|＠|			//ネコマリ
True Form gains increased defense!|Also becomes Strong against Angels and|a chance to Dodge attacks!|＠|True Form gains increased defense!|Also becomes Strong against Angels and|a chance to Dodge attacks!|			//ちび綾波レイとネコ
La Forma Reale ottiene maggiori|difesa e attacco. In più, ha possibilità|di respinta contro nemici rossi!|＠|La Forma Reale ottiene maggiori|difesa e attacco. In più, ha possibilità|di respinta contro nemici rossi!|			//ちび式波・アスカとネコ
＠|＠|＠|＠|＠|＠|＠|			//ちび真希波・マリとネコ
＠|＠|＠|＠|＠|＠|＠|			//エヴァ零号機
True Form gains Mini-Surge!|Survives a lethal blow and atk power|boost after taking damage increased!|＠|True Form gains Mini-Surge!|Survives a lethal blow and atk power|boost after taking damage increased!|			//エヴァ初号機
La Forma Reale ottiene maggiore ritmo di|attacco. L'accumulo di attacco è più breve|e diventa più potente dopo aver subito danni!|＠|La Forma Reale ottiene maggiore ritmo di|attacco. L'accumulo di attacco è più breve|e diventa più potente dopo aver subito danni!|			//エヴァ２号機
＠|＠|＠|＠|＠|＠|＠|			//ネコシンジ
＠|＠|＠|＠|＠|＠|＠|			//ゼロムーンオペレーターズ
La Forma Reale ottiene un miglior attacco!|＠|＠|＠|La Forma Reale ottiene un miglior attacco!|＠|＠|			//温泉天国テルマエ
＠|＠|＠|＠|＠|＠|＠|			//狂乱のもねこ
＠|＠|＠|＠|＠|＠|＠|			//ポコタ
＠|＠|＠|＠|＠|＠|＠|			//オビス
＠|＠|＠|＠|＠|＠|＠|			//ココ
＠|＠|＠|＠|＠|＠|＠|			//太秦萌＆ネコ
＠|＠|＠|＠|＠|＠|＠|			//松賀咲＆ネコ
＠|＠|＠|＠|＠|＠|＠|			//小野ミサ＆ネコ
＠|＠|＠|＠|＠|＠|＠|			//太秦麗＆ネコ
La Forma Reale ottiene maggiori|attacco e difesa. In più è immune da|maledizioni ed è efficace contro antichi.|＠|La Forma Reale ottiene maggiori|attacco e difesa. In più è immune da|maledizioni ed è efficace contro antichi.|			//ぶんぶんネコライダー
La Forma Reale migliora la difesa e ha|debuff ancora più lunghi. Indebolisce antichi|e ottiene immunità dalle maledizioni.|＠|La Forma Reale migliora la difesa e ha|debuff ancora più lunghi. Indebolisce antichi|e ottiene immunità dalle maledizioni.|			//ネコクエスト
＠|＠|＠|＠|＠|＠|＠|			//そうまにゃん
＠|＠|＠|＠|＠|＠|＠|			//オタネコギーク
＠|＠|＠|＠|＠|＠|＠|			//ぐでたまネコマシン
La Forma Reale ha maggiore velocità|d'attacco! In più, ottiene 100% possibilità di|immobilità ed è efficace contro zombi.||La Forma ultra ottiene maggiori abilità!|Att. a ondata e Sterminatore di saggi!|Ottiene immunità da attacchi a ondata!|//亡者探偵ヴィグラー
＠|＠|＠|＠|＠|＠|＠|			//ベタックマ
＠|＠|＠|＠|＠|＠|＠|			//ネコックマ
＠|＠|＠|＠|＠|＠|＠|			//白にゃんこ剣士
＠|＠|＠|＠|＠|＠|＠|			//ちびネコヴァルキリー
La Forma Reale costa la metà!|Ridotti i tempi di recupero|dopo schieramento!|＠|La Forma Reale costa la metà!|Ridotti i tempi di recupero|dopo schieramento!|			//ノビルガ
Sai, stavo quasi pensando di evolvere.|Ma l'unica cosa all'altezza potrebbe essere|un miagrume oro. Vuoi cercare al Santuario?|＠|Sai, stavo quasi pensando di evolvere.|Ma l'unica cosa all'altezza potrebbe essere|un miagrume oro. Vuoi cercare al Santuario?|			//激・神さま
＠|＠|＠|＠|＠|＠|＠|			//灼熱のビーチクウ
La Forma Reale ottiene maggiore|difesa e potenza d'attacco!|Immune al teletrasporto dei nemici!|＠|La Forma Reale ottiene maggiore|difesa e potenza d'attacco!|Immune al teletrasporto dei nemici!|			//時空神クロノス
La Forma Reale ottiene maggiore|potenza d'attacco! Può schivare attacchi|e ottiene l'abilità Sfondamento!|＠|La Forma Reale ottiene maggiore|potenza d'attacco! Può schivare attacchi|e ottiene l'abilità Sfondamento!|//ベベ
＠|＠|＠|＠|＠|＠|＠|			//黒ダルターニャ
＠|＠|＠|＠|＠|＠|＠|			//子連れにゃんこ
La Forma Reale ottiene maggiore|velocità d'attacco ed è efficace|contro i nemici senza tratti!|＠|La Forma Reale ottiene maggiore|velocità d'attacco ed è efficace|contro i nemici senza tratti!|			//戦隊ドリラ
La Forma Reale ottiene maggiore|potenza d'attacco e tempo di ricarica|ridotto tra uno schieramento e l'altro!|＠|La Forma Reale ottiene maggiore|potenza d'attacco e tempo di ricarica|ridotto tra uno schieramento e l'altro!|			//戦隊ウチコンガ
La Forma Reale ottiene|maggiore potenza d'attacco e|immunità da attacchi a ondata!|＠|La Forma Reale ottiene|maggiore potenza d'attacco e|immunità da attacchi a ondata!|			//戦隊チョキンドス
La Forma Reale ottiene|abilità di attacco a valanga!|＠|＠|La Forma Reale ottiene|abilità di attacco a valanga!|＠|			//戦隊ショベリン
La Forma Reale aumenta|potenza d'attacco e difesa, e|ottiene abilità di sfondamento!|＠|La Forma Reale aumenta|potenza d'attacco e difesa, e|ottiene abilità di sfondamento!|			//戦隊チャッソ
La Forma Reale ottiene maggiore vitalità|e potenza d'attacco! Poi ammazzagiganti,|rallenta, immunità a indebolimento!|＠|La Forma Reale ottiene maggiore vitalità|e potenza d'attacco! Poi ammazzagiganti,|rallenta, immunità a indebolimento!|			//宮本武蔵
＠|＠|＠|＠|＠|＠|＠|			//聖会長ジャンヌダルク
La Forma Reale ottiene maggiore difesa!|Ottiene immunità da respinta e veleno,|oltre ad ammazzagiganti!|＠|La Forma Reale ottiene maggiore difesa!|Ottiene immunità da respinta e veleno,|oltre ad ammazzagiganti!|			//天城龍バベル
＠|＠|＠|＠|＠|＠|＠|			//うしわか丸
＠|＠|＠|＠|＠|＠|＠|			//古代ネコ
＠|＠|＠|＠|＠|＠|＠|			//きたろう
＠|＠|＠|＠|＠|＠|＠|			//目玉おやじ
＠|＠|＠|＠|＠|＠|＠|			//ワンダー・モモコ
True Form gains increased Attack Speed!|Also gains Soulstrike and immunity|to Freeze attacks!|＠|True Form gains increased Attack Speed!|Also gains Soulstrike and immunity|to Freeze attacks!|			//間桐 桜
＠|＠|＠|＠|＠|＠|＠|			//ネコ士郎
＠|＠|＠|＠|＠|＠|＠|			//アーチャーネコ
＠|＠|＠|＠|＠|＠|＠|			//ネコライダー
＠|＠|＠|＠|＠|＠|＠|			//ネコ言峰＆ネコギルガメッシュ
＠|＠|＠|＠|＠|＠|＠|			//レジェルガ
La Forma Reale migliora tutti i tratti!|E immobilizza antichi al 100%!|＠|＠|La Forma Reale migliora tutti i tratti!|E immobilizza antichi al 100%!|＠|			//フィリバスターX
＠|＠|＠|＠|＠|＠|＠|			//終末兵器ムー
La Forma Reale migliora tutti i tratti!|Ottiene anche Ammazzagiganti e|Ammazza Behemoth!|＠|La Forma Reale migliora tutti i tratti!|Ottiene anche Ammazzagiganti e|Ammazza Behemoth!|			//土偶戦士ドグ丸
＠|＠|＠|＠|＠|＠|＠|			//465
＠|＠|＠|＠|＠|＠|＠|			//ブラックゼウス
True Form evolution gains tougher|defense and longer Weaken time|against Traited enemies!|＠|True Form evolution gains tougher|defense and longer Weaken time|against Traited enemies!|			//スーパーゼウス
