0|เพิ่มเลเวลแมวของคุณ|เพื่อพาวเวอร์อัปให้พวกมันและ|ปราบพวกตัวร้ายได้อย่างง่ายดาย!|＠|＠
63|ใช้ไอเทมปลดล็อกศักยภาพ|ที่ซ่อนอยู่ของกองทัพแมวของคุณ!|ได้ไอเทมเป็นรางวัลจาก|ด่านรายวันในด่านตำนาน!|＠
63|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
64|ด่านคลั่งสามารถ|ขอท้าทายเล่นได้ในฐานะส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
64|ใช้ไอเทมปลดล็อกศักยภาพ|ที่ซ่อนอยู่ของกองทัพแมวของคุณ!|ได้ไอเทมเป็นรางวัลจาก|ด่านรายวันในด่านตำนาน!|＠
64|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
65|ด่านไซโคลนบางด่านสามารถ|ขอท้าทายเล่นได้ในส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
65|เมื่อต้องต่อสู้กับศัตรูที่คุณสมบัติ|เลือกแมวที่ต้านทานประเภทนั้นๆ ได้!|และคุณจะกลายเป็นมือโปรในไม่ช้า!|＠|＠
65|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
66|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
67|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
68|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
69|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
70|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
71|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
72|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
73|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
74|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
75|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
76|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
77|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
78|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
79|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
80|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
81|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
82|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
83|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
84|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
85|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
86|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
87|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
88|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
89|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
90|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
91|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
92|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
93|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
94|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
95|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
96|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
97|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
98|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
99|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
