＠|＠|＠|＠|＠|＠|＠|			//ネコ
＠|＠|＠|＠|＠|＠|＠|			//バトルバルーン
＠|＠|＠|＠|＠|＠|＠|			//ドラゴンライダー
＠|＠|＠|＠|＠|＠|＠|			//プリティキャット
＠|＠|＠|＠|＠|＠|＠|			//サイクロプス
＠|＠|＠|＠|＠|＠|＠|			//ゴーレム
第3進化後|體力與攻擊力上升！|＠|＠|第3進化後|體力與攻擊力上升！|＠|			//天空神ゼウス
第3進化後|體力與攻擊力上升！|還能夠將敵人的打飛效果無效化！|＠|第3進化後|體力與攻擊力上升！|還能夠將敵人的打飛效果無效化！|			//守護神アヌビス
第3進化後體力上升！|＠|＠|＠|第3進化後體力上升！|＠|＠|			//美女神アフロディーテ
＠|＠|＠|＠|＠|＠|＠|			//ネコウェイ
第3進化後有時候能打飛|不死生物並使之移動變慢！|同時取得終結不死的能力！|＠|第3進化後有時候能打飛|不死生物並使之移動變慢！|同時取得終結不死的能力！|			//天誅ハヤブサ
＠|＠|＠|＠|＠|＠|＠|			//ニャームス
＠|＠|＠|＠|＠|＠|＠|			//ポチ
＠|＠|＠|＠|＠|＠|＠|			//クロミ
＠|＠|＠|＠|＠|＠|＠|			//せつ子
＠|＠|＠|＠|＠|＠|＠|			//ねば～る君
＠|＠|＠|＠|＠|＠|＠|			//ネコタイフーン
第3進化後體力與攻擊力上升！|使封印我方角色特殊效果的古代詛咒無效化！|取得讓古代種攻擊力下降的能力！|＠|第3進化後體力與攻擊力上升！|使封印我方角色特殊效果的古代詛咒無效化！|取得讓古代種攻擊力下降的能力！|			//ネコずきんミーニャ
＠|＠|＠|＠|＠|＠|＠|			//幼獣ガオ
第3進化後體力、移動速度、|攻擊力、射程皆會獲得提升！|還能夠將敵人的移動變慢效果無效化！|＠|第3進化後體力、移動速度、|攻擊力、射程皆會獲得提升！|還能夠將敵人的移動變慢效果無效化！|			//狂乱のユキ
第3進化後攻擊力上升！|＠|＠|＠|第3進化後攻擊力上升！|＠|＠|			//太陽神アマテラス
第3進化後體力上升！|同時體力下降時攻擊力上升|會再增加！|＠|第3進化後體力上升！|同時體力下降時攻擊力上升|會再增加！|			//繁栄神ガネーシャ
＠|＠|＠|＠|＠|＠|＠|			//チアにゃんこ
＠|＠|＠|＠|＠|＠|＠|			//トロピカルカリファ
第3進化後取得必定打飛天使和|黑色敵人並使其動作變慢的能力！|還可使波動傷害無效化！|＠|第3進化後取得必定打飛天使和|黑色敵人並使其動作變慢的能力！|還可使波動傷害無效化！|			//真夏のホワイトラビット
第3進化後|攻擊力大幅上升！|＠|＠|第3進化後|攻擊力大幅上升！|＠|			//夏色ねねこ
＠|＠|＠|＠|＠|＠|＠|			//なめこ
＠|＠|＠|＠|＠|＠|＠|			//なめこタンク
＠|＠|＠|＠|＠|＠|＠|			//白ネコなめこ
＠|＠|＠|＠|＠|＠|＠|			//要塞なめこ
＠|＠|＠|＠|＠|＠|＠|			//ふてニャン
第3進化後體力與攻擊力上升！|更獲得了超獸特效！|＠|＠|第3進化後體力與攻擊力上升！|更獲得了超獸特效！|＠|			//ネコ阿波踊り
第3進化後攻擊速度上升|同時對上紅色敵人很耐打的能力|將提升為超耐打！|＠|第3進化後攻擊速度上升|同時對上紅色敵人很耐打的能力|將提升為超耐打！|			//猫飯拳パイパイ
＠|＠|＠|＠|＠|＠|＠|			//ネコ特急
＠|＠|＠|＠|＠|＠|＠|			//狂乱の小籠包にゃんこ
第3進化後攻擊速度上升！|並且對上飄浮敵人很耐打的能力|將提升為超耐打！|＠|第3進化後攻擊速度上升！|並且對上飄浮敵人很耐打的能力|將提升為超耐打！|			//閃雷機兵レイ
＠|＠|＠|＠|＠|＠|＠|			//ネコ球児
第3進化後取得給予飄浮敵人|不死生物和古代種超大傷害|以及古代詛咒無效化的能力！|＠|第3進化後取得給予飄浮敵人|不死生物和古代種超大傷害|以及古代詛咒無效化的能力！|//鹿目まどか
第3進化後變得善於攻擊|紅色敵人、黑色敵人和惡魔！|同時可以遠距範圍攻擊！|＠|第3進化後變得善於攻擊|紅色敵人、黑色敵人和惡魔！|同時可以遠距範圍攻擊！|//暁美ほむら
＠|＠|＠|＠|＠|＠|＠|			//美樹さやか
＠|＠|＠|＠|＠|＠|＠|			//巴マミ
＠|＠|＠|＠|＠|＠|＠|			//佐倉杏子
＠|＠|＠|＠|＠|＠|＠|			//キュゥべえ
＠|＠|＠|＠|＠|＠|＠|			//ネコまどか
＠|＠|＠|＠|＠|＠|＠|			//ネコほむら
＠|＠|＠|＠|＠|＠|＠|			//ネコさやか
＠|＠|＠|＠|＠|＠|＠|			//ネコマミ
＠|＠|＠|＠|＠|＠|＠|			//ネコ杏子
＠|＠|＠|＠|＠|＠|＠|			//ちびまどか
＠|＠|＠|＠|＠|＠|＠|			//ちびほむら
＠|＠|＠|＠|＠|＠|＠|			//ネコキュゥべえ
第3進化後攻擊力與|射程獲得提升！|並且取得使惡魔動作停止的能力！|＠|第3進化後攻擊力與|射程獲得提升！|並且取得使惡魔動作停止的能力！|			//ネコアイスゴースト
＠|＠|＠|＠|＠|＠|＠|			//ネコ屋台
第3進化後射程上升！|攻擊範圍也擴大！|＠|＠|第4進化後攻擊力上升！|對上不死生物和古代種很耐打，|並且必定能使其攻擊力下降！|//帝国陸軍カタパルズ
第3進化後|攻擊速度上升！|＠|＠|第4進化後生産速度加快！|而且體力、攻擊速度與射程皆會獲得提升，|還能夠將敵人的打飛效果無效化！|			//古代軍船ガレーズ
第3進化後|體力與擊退次數上升！|＠|＠|體力上升且變成了全方位攻擊|獲得了爆波攻擊和超賢者特效！|還可使爆波傷害無效化！|			//飛空襲撃ボンバーズ
第3進化後|體力與移動速度上升！同時使|不死生物動作變慢的時間增長！|＠|第3進化後|體力與移動速度上升！同時使|不死生物動作變慢的時間增長！|			//ネコジャンパー
第3進化後體力大幅上升！|同時射程也會增加，使不死生物|動作停止的時間也增長！|＠|第3進化後體力大幅上升！|同時射程也會增加，使不死生物|動作停止的時間也增長！|			//ネコバサミ
＠|＠|＠|＠|＠|＠|＠|			//ネコ博士
第3進化後體力上升！|同時偶爾會打飛惡魔|並取得使動作變慢的能力！|＠|第3進化後體力上升！|同時偶爾會打飛惡魔|並取得使動作變慢的能力！|			//ネコナースキャンドル
＠|＠|＠|＠|＠|＠|＠|			//ちびネコフィッシュ
＠|＠|＠|＠|＠|＠|＠|			//ちびネコトカゲ
＠|＠|＠|＠|＠|＠|＠|			//ちび巨神ネコ
第3進化後|攻擊次數上升|再生產的時間也會縮短！|＠|第3進化後|攻擊次數上升|再生產的時間也會縮短！|			//大掃除ねねこ
＠|＠|＠|＠|＠|＠|＠|			//ピコ太郎
第3進化後體力、|移動速度、攻擊力皆會獲得提升！|＠|＠|第3進化後體力、|移動速度、攻擊力皆會獲得提升！|＠|			//海王神ポセイドン
＠|＠|＠|＠|＠|＠|＠|			//CPAC
＠|＠|＠|＠|＠|＠|＠|			//巫女姫ミタマ
第3進化後性能有很大變化！|更獲得了超獸特效！|＠|＠|第3進化後性能有很大變化！|更獲得了超獸特效！|＠|			//殺意のネコ
＠|＠|＠|＠|＠|＠|＠|			//三原慧悟
＠|＠|＠|＠|＠|＠|＠|			//ナゾウサギ
第3進化後|體力與攻擊速度上升！同時可將|敵人的攻擊力下降無效化！|＠|第3進化後|體力與攻擊速度上升！同時可將|敵人的攻擊力下降無效化！|			//さるかに合戦
第3進化後體力與攻擊力上升！|使封印我方角色特殊效果的古代詛咒無效化！|取得有時候讓古代種動作停止的能力！|＠|第3進化後體力與攻擊力上升！|使封印我方角色特殊效果的古代詛咒無效化！|取得有時候讓古代種動作停止的能力！|			//宮木武蔵
＠|＠|＠|＠|＠|＠|＠|			//ネコストーン
第3進化後體力大幅上升！|同時射程也會增加！|＠|＠|第3進化後體力大幅上升！|同時射程也會增加！|＠|			//ネコボクサー
＠|＠|＠|＠|＠|＠|＠|			//メビウス
＠|＠|＠|＠|＠|＠|＠|			//ベリアル
＠|＠|＠|＠|＠|＠|＠|			//ハッピー
＠|＠|＠|＠|＠|＠|＠|			//ネコエッグ
第3進化後|取得超生命體特效能力！|還能將敵人的攻擊力下降效果無效化！|＠|第3進化後|取得超生命體特效能力！|還能將敵人的攻擊力下降效果無效化！|			//上杉謙信・春
第3進化後變為只能攻擊|紅色敵人與惡魔，但是能|使毒擊與烈波傷害無效化！|＠|第3進化後變為只能攻擊|紅色敵人與惡魔，但是能|使毒擊與烈波傷害無效化！|			//道化師エッグダック
第3進化後|取得有時候給予鋼鐵敵人|各種的妨害效果的能力！|＠|第3進化後|取得有時候給予鋼鐵敵人|各種的妨害效果的能力！|			//イースターねねこ
＠|＠|＠|＠|＠|＠|＠|			//黒獣ガオウ
第3進化後全體能力皆會增加！|同時能使飄浮敵人與天使敵人|動作變慢時間增長！|＠|第3進化後全體能力皆會增加！|同時能使飄浮敵人與天使敵人|動作變慢時間增長！|			//狐娘ヒメユリ
第3進化後體力與攻擊力上升！|同時能使降低紅色敵人攻擊力|的時間增長！|＠|第3進化後體力與攻擊力上升！|同時能使降低紅色敵人攻擊力|的時間增長！|			//人魚娘ルリィ
第3進化後|增加擊退次數與攻擊速度獲得提升！|＠|＠|第3進化後|增加擊退次數與攻擊速度獲得提升！|＠|			//ミイラ娘レイカ
第3進化後體力、|移動速度與攻擊力上升！|＠|＠|第3進化後體力、|移動速度與攻擊力上升！|＠|			//プリンセスケリ姫号
第3進化後|體力與射程皆會獲得提升！|還會使黑色敵人攻擊力下降的時間增長！|＠|第3進化後|體力與射程皆會獲得提升！|還會使黑色敵人攻擊力下降的時間增長！|			//今川義元
＠|＠|＠|＠|＠|＠|＠|			//にゃんこ城壁ユニット
＠|＠|＠|＠|＠|＠|＠|			//赤髪のゆきにゃん
第3進化後體力、攻擊力上升！|還能夠將敵人的打飛效果無效化|同時取得破壞護盾能力！|＠|第3進化後體力、攻擊力上升！|還能夠將敵人的打飛效果無效化|同時取得破壞護盾能力！|			//失われし世界のユキ
＠|＠|＠|＠|＠|＠|＠|			//ネコまねき
＠|＠|＠|＠|＠|＠|＠|			//なめネコ
第3進化後|整體能力強化！|＠|＠|第3進化後|整體能力強化！|＠|			//オルトス
第3進化後體力與攻擊力上升！|攻擊速度減慢但必定能讓|飄浮敵人的動作停止！|＠|第3進化後體力與攻擊力上升！|攻擊速度減慢但必定能讓|飄浮敵人的動作停止！|			//ミシェリア
＠|＠|＠|＠|＠|＠|＠|			//とどめき
＠|＠|＠|＠|＠|＠|＠|			//ぐでたまにゃんこ
＠|＠|＠|＠|＠|＠|＠|			//ぐでたまプレート
＠|＠|＠|＠|＠|＠|＠|			//ぐでぐでプリン
＠|＠|＠|＠|＠|＠|＠|			//ニセたま軍団
第3進化後生産速度加快！|同時攻擊力與移動速度也會獲得提升，|可將敵人的攻擊力下降無效化！|＠|第3進化後生産速度加快！|同時攻擊力與移動速度也會獲得提升，|可將敵人的攻擊力下降無效化！|			//双掌星のシシル＆コマリ
＠|＠|＠|＠|＠|＠|＠|			//ネコ仙人
＠|＠|＠|＠|＠|＠|＠|			//チョコレート
＠|＠|＠|＠|＠|＠|＠|			//常夏の果実カイ
第3進化後攻擊力上升！|同時取得全方位攻擊能力！|＠|＠|第3進化後攻擊力上升！|同時取得全方位攻擊能力！|＠|			//観測兵器ガリレオ
＠|＠|＠|＠|＠|＠|＠|			//ノラ
第3進化後攻擊速度獲得提升！|＠|＠|＠|第3進化後攻擊速度獲得提升！|＠|＠|			//狼娘ディル
第3進化後體力上升！|同時提升會心一擊率！|＠|＠|第3進化後體力上升！|同時提升會心一擊率！|＠|			//ゾンビ娘ヴェルヴェーヌ
第3進化後|體力與攻擊力上升！|＠|＠|第4進化後體力與攻擊力上升！|同時射程增加，移動速度也上升|還能降低異星戰士的攻擊力！|//火の精霊メララ
第3進化後|體力與攻擊力上升！|＠|＠|第3進化後|體力與攻擊力上升！|＠|			//水の精霊ミズリィ
第3進化後|體力與攻擊力上升！|＠|＠|第4進化後體力和射程皆獲得提升！|且攻擊範圍擴大，|同時取得打飛異星戰士的能力！|＠|//風の精霊エアル
第3進化後|體力、攻擊力、射程皆會獲得提升！|＠|＠|第3進化後|體力、攻擊力、射程皆會獲得提升！|＠|			//セイバー
＠|＠|＠|＠|＠|＠|＠|			//遠坂　凛
＠|＠|＠|＠|＠|＠|＠|			//イリヤスフィール
＠|＠|＠|＠|＠|＠|＠|			//アーチャー
＠|＠|＠|＠|＠|＠|＠|			//ランサー
＠|＠|＠|＠|＠|＠|＠|			//ライダー
＠|＠|＠|＠|＠|＠|＠|			//ギルガメッシュ
＠|＠|＠|＠|＠|＠|＠|			//ネコセイバー
第3進化後體力上升！|同時取得偶爾會打飛|鋼鐵敵人的能力！|＠|第3進化後體力上升！|同時取得偶爾會打飛|鋼鐵敵人的能力！|			//ネコ桜
＠|＠|＠|＠|＠|＠|＠|			//ネコ凛
＠|＠|＠|＠|＠|＠|＠|			//ネコイリヤ
＠|＠|＠|＠|＠|＠|＠|			//ちび士郎
＠|＠|＠|＠|＠|＠|＠|			//ちび桜
＠|＠|＠|＠|＠|＠|＠|			//記念ねこ
第3進化後整體能力強化！|還能將敵人的攻擊力下降與|動作變慢效果無效化！|＠|第3進化後整體能力強化！|還能將敵人的攻擊力下降與|動作變慢效果無效化！|			//ネコ探査機
第3進化後體力、|攻擊力、攻擊速度皆會獲得提升！|同時加快發出攻擊的速度！|＠|第3進化後體力、|攻擊力、攻擊速度皆會獲得提升！|同時加快發出攻擊的速度！|			//ネコフェンシング
＠|＠|＠|＠|＠|＠|＠|			//黒無垢のミタマ
＠|＠|＠|＠|＠|＠|＠|			//ネコバレー
＠|＠|＠|＠|＠|＠|＠|			//幼傑ダルターニャ
＠|＠|＠|＠|＠|＠|＠|			//ねこ農家
＠|＠|＠|＠|＠|＠|＠|			//ガラスネコ
＠|＠|＠|＠|＠|＠|＠|			//謎仮面のウララー
＠|＠|＠|＠|＠|＠|＠|			//氷上聡里＆ネコ
＠|＠|＠|＠|＠|＠|＠|			//矢部明雄
＠|＠|＠|＠|＠|＠|＠|			//虹谷彩理
＠|＠|＠|＠|＠|＠|＠|			//紺野美崎
＠|＠|＠|＠|＠|＠|＠|			//片桐恋
＠|＠|＠|＠|＠|＠|＠|			//猫塚かりん
第3進化後|攻擊速度減慢但射程上升！|同時可以遠距範圍攻擊！|＠|第3進化後|攻擊速度減慢但射程上升！|同時可以遠距範圍攻擊！|			//早川あおい
第3進化後|射程與攻擊速度皆會獲得提升！|＠|＠|第3進化後|射程與攻擊速度皆會獲得提升！|＠|			//橘みずき
第3進化後|體力與射程皆會獲得提升！|更取得了範圍攻擊！|＠|第3進化後|體力與射程皆會獲得提升！|更取得了範圍攻擊！|			//六道聖
第3進化後體力、|攻擊力、攻擊速度皆會獲得提升！|同時還能將敵人的動作變慢效果無效化！|＠|第3進化後體力、|攻擊力、攻擊速度皆會獲得提升！|同時還能將敵人的動作變慢效果無效化！|			//新島早紀
第3進化後|攻擊速度減慢但體力、|攻擊力與射程皆會上升！|＠|第3進化後|攻擊速度減慢但體力、|攻擊力與射程皆會上升！|			//星井スバル
第3進化後|體力與攻擊力皆會獲得提升！|並且能不受波動傷害！|＠|第3進化後|體力與攻擊力皆會獲得提升！|並且能不受波動傷害！|			//小山雅
第3進化後|體力與增加擊退次數獲得提升！|＠|＠|第3進化後|體力與增加擊退次數獲得提升！|＠|			//古龍ガングリオン
第3進化後|對上鋼鐵敵人很耐打的能力|將提升為超耐打！|＠|第4進化後變成了全方位攻擊|體力、攻擊力和會心一擊率上升！|對鋼鐵敵人的妨害時間也增長！|			//風隼さくら
＠|＠|＠|＠|＠|＠|＠|			//ハニトンくん
＠|＠|＠|＠|＠|＠|＠|			//めんトリ
＠|＠|＠|＠|＠|＠|＠|			//イモウト
第3進化後|體力與攻擊力上升！|同時延長使異星戰士動作停止的時間！|＠|第3進化後|體力與攻擊力上升！|同時延長使異星戰士動作停止的時間！|			//雷の精霊ボルト
＠|＠|＠|＠|＠|＠|＠|			//ちび碇シンジとネコ
＠|＠|＠|＠|＠|＠|＠|			//ネコゲンドウ＆ネコ冬月
＠|＠|＠|＠|＠|＠|＠|			//ネコキリン(エヴァヘッド)
＠|＠|＠|＠|＠|＠|＠|			//ちび渚カヲルとネコ
＠|＠|＠|＠|＠|＠|＠|			//ネコレイ
＠|＠|＠|＠|＠|＠|＠|			//ネコアスカ
＠|＠|＠|＠|＠|＠|＠|			//ネコマリ
第3進化後體力上升！|並且善於攻擊天使敵人，|有時候可使其攻擊無效化！|＠|第3進化後體力上升！|並且善於攻擊天使敵人，|有時候可使其攻擊無效化！|			//ちび綾波レイとネコ
第3進化後|體力與攻擊力上升！|同時取得有時候會打飛紅色敵人的能力！|＠|第3進化後|體力與攻擊力上升！|同時取得有時候會打飛紅色敵人的能力！|			//ちび式波・アスカとネコ
＠|＠|＠|＠|＠|＠|＠|			//ちび真希波・マリとネコ
＠|＠|＠|＠|＠|＠|＠|			//エヴァ零号機
第3進化後能發射小烈波！|而且轉變為死前可以存活一次|體力下降時攻擊力上升會再增加！|＠|第3進化後能發射小烈波！|而且轉變為死前可以存活一次|體力下降時攻擊力上升會再增加！|			//エヴァ初号機
第3進化後攻擊速度獲得提升！|同時加快發出攻擊的速度、且取得|體力下降時攻擊力上升的能力！|＠|第3進化後攻擊速度獲得提升！|同時加快發出攻擊的速度、且取得|體力下降時攻擊力上升的能力！||			//エヴァ２号機
＠|＠|＠|＠|＠|＠|＠|			//ネコシンジ
＠|＠|＠|＠|＠|＠|＠|			//ゼロムーンオペレーターズ
第3進化後攻擊力上升！|＠|＠|＠|第3進化後攻擊力上升！|＠|＠|			//温泉天国テルマエ
＠|＠|＠|＠|＠|＠|＠|			//狂乱のもねこ
＠|＠|＠|＠|＠|＠|＠|			//ポコタ
＠|＠|＠|＠|＠|＠|＠|			//オビス
＠|＠|＠|＠|＠|＠|＠|			//ココ
＠|＠|＠|＠|＠|＠|＠|			//太秦萌＆ネコ
＠|＠|＠|＠|＠|＠|＠|			//松賀咲＆ネコ
＠|＠|＠|＠|＠|＠|＠|			//小野ミサ＆ネコ
＠|＠|＠|＠|＠|＠|＠|			//太秦麗＆ネコ
第3進化後體力與攻擊力上升！|使封印我方角色特殊效果的古代詛咒無效化！|善於攻擊古代種！|＠|第3進化後體力與攻擊力上升！|使封印我方角色特殊效果的古代詛咒無效化！|善於攻擊古代種！|			//ぶんぶんネコライダー
第3進化後體力與妨害時間強化！！|還會使古代種攻擊力下降，|取得古代詛咒無效化能力！|＠|第3進化後體力與妨害時間強化！！|還會使古代種攻擊力下降，|取得古代詛咒無效化能力！|			//ネコクエスト
＠|＠|＠|＠|＠|＠|＠|			//そうまにゃん
＠|＠|＠|＠|＠|＠|＠|			//オタネコギーク
＠|＠|＠|＠|＠|＠|＠|			//ぐでたまネコマシン
第3進化後攻擊速度獲得提升！|並且善於攻擊不死生物，|必定可使動作停止！|＠|第4進化後性能有很大變化！|發射波動可傳達至更遠處並獲得了|超賢者特效！還可使波動傷害無效化！|//亡者探偵ヴィグラー
＠|＠|＠|＠|＠|＠|＠|			//ベタックマ
＠|＠|＠|＠|＠|＠|＠|			//ネコックマ
＠|＠|＠|＠|＠|＠|＠|			//白にゃんこ剣士
＠|＠|＠|＠|＠|＠|＠|			//ちびネコヴァルキリー
第3進化後生產成本減半！|同時還加快角色的生產速度！|＠|＠|第3進化後生產成本減半！|同時還加快角色的生產速度！|＠|			//ノビルガ
嘿！最近如何？是說我也差不多到了|想進化的時候了，好想要黃金貓薄荷呀～|在那個之前神社的附近可・・・|＠|嘿！最近如何？是說我也差不多到了|想進化的時候了，好想要黃金貓薄荷呀～|在那個之前神社的附近可・・・|			//激・神さま
＠|＠|＠|＠|＠|＠|＠|			//灼熱のビーチクウ
第3進化後|體力與攻擊力皆會獲得提升！|同時取得使傳送無效化的能力！|＠|第3進化後|體力與攻擊力皆會獲得提升！|同時取得使傳送無效化的能力！|			//時空神クロノス
第3進化後攻擊次數上升！|同時取得使攻擊無效化|和破壞護盾能力！|＠|第3進化後攻擊次數上升！|同時取得使攻擊無效化|和破壞護盾能力！|//ベベ
＠|＠|＠|＠|＠|＠|＠|			//黒ダルターニャ
＠|＠|＠|＠|＠|＠|＠|			//子連れにゃんこ
第3進化後攻擊速度上升！|同時善於攻擊|無屬性敵人！|＠|第3進化後攻擊速度上升！|同時善於攻擊|無屬性敵人！|			//戦隊ドリラ
第3進化後|攻擊力上升！|同時還能加快角色的生產速度！|＠|第3進化後|攻擊力上升！|同時還能加快角色的生產速度！|			//戦隊ウチコンガ
第3進化後|攻擊力上升！|同時也可使波動傷害無效化！|＠|第3進化後|攻擊力上升！|同時也可使波動傷害無效化！|			//戦隊チョキンドス
第3進化後|取得烈波攻擊！|＠|＠|第3進化後|取得烈波攻擊！|＠|			//戦隊ショベリン
第3進化後|體力與攻擊力上升！|同時取得破壞護盾的能力！|＠|第3進化後|體力與攻擊力上升！|同時取得破壞護盾的能力！|			//戦隊チャッソ
第3進化後體力與攻擊力上升！|取得超生命體特效能力，可將敵人的|動作變慢效果和攻擊力下降無效化！|＠|第3進化後體力與攻擊力上升！|取得超生命體特效能力，可將敵人的|動作變慢效果和攻擊力下降無效化！|			//宮本武蔵
＠|＠|＠|＠|＠|＠|＠|			//聖会長ジャンヌダルク
第3進化後體力上升！|可使敵人的打飛效果和毒擊傷害|無效化，還取得了超生命體特效能力！|＠|第3進化後體力上升！|可使敵人的打飛效果和毒擊傷害|無效化，還取得了超生命體特效能力！|			//天城龍バベル
＠|＠|＠|＠|＠|＠|＠|			//うしわか丸
＠|＠|＠|＠|＠|＠|＠|			//古代ネコ
＠|＠|＠|＠|＠|＠|＠|			//きたろう
＠|＠|＠|＠|＠|＠|＠|			//目玉おやじ
＠|＠|＠|＠|＠|＠|＠|			//ワンダー・モモコ
第3進化後攻擊速度上升！|同時取得靈魂攻擊的能力|還能夠將敵人的動作停止無效化！|＠|第3進化後攻擊速度上升！|同時取得靈魂攻擊的能力|還能夠將敵人的動作停止無效化！|			//間桐 桜
＠|＠|＠|＠|＠|＠|＠|			//ネコ士郎
＠|＠|＠|＠|＠|＠|＠|			//アーチャーネコ
＠|＠|＠|＠|＠|＠|＠|			//ネコライダー
＠|＠|＠|＠|＠|＠|＠|			//ネコ言峰＆ネコギルガメッシュ
＠|＠|＠|＠|＠|＠|＠|			//レジェルガ
第3進化後|整體能力皆會強化！|還必定能讓古代種動作停止！|＠|第3進化後|整體能力皆會強化！|還必定能讓古代種動作停止！|			//フィリバスターX
＠|＠|＠|＠|＠|＠|＠|			//終末兵器ムー
第3進化後|整體能力皆會強化！|更獲得了超生命體和超獸特效！|＠|第3進化後|整體能力皆會強化！|更獲得了超生命體和超獸特效！|			//土偶戦士ドグ丸
＠|＠|＠|＠|＠|＠|＠|			//465
＠|＠|＠|＠|＠|＠|＠|			//ブラックゼウス
第3進化後體力上升！|還會使有屬性敵人的攻擊力|下降的時間增長！|＠|第3進化後體力上升！|還會使有屬性敵人的攻擊力|下降的時間增長！|			//スーパーゼウス
第3進化後性能有很大變化！|同時變為善於攻擊飄浮、黑色敵人|與異星戰士！|＠|第3進化後性能有很大變化！|同時變為善於攻擊飄浮、黑色敵人|與異星戰士！|			//聖フェニックス
第3進化後|體力與增加擊退次數獲得提升！|同時移動速度也會上升！|＠|第3進化後|體力與增加擊退次數獲得提升！|同時移動速度也會上升！|			//スーパーデビル
＠|＠|＠|＠|＠|＠|＠|			//サタンマリア
|||＠||||//ヘラクライスト
||＠|＠|||＠|//ネロ魔身
＠|＠|＠|＠|＠|＠|＠|			//ヤマト王子
＠|＠|＠|＠|＠|＠|＠|			//十字架天使
＠|＠|＠|＠|＠|＠|＠|			//ネコ若神子
＠|＠|＠|＠|＠|＠|＠|			//ネコデビル
＠|＠|＠|＠|＠|＠|＠|			//ネコの助
＠|＠|＠|＠|＠|＠|＠|			//幻の精霊ルミナ
＠|＠|＠|＠|＠|＠|＠|			//グミネコ
＠|＠|＠|＠|＠|＠|＠|			//ねこ娘
＠|＠|＠|＠|＠|＠|＠|			//ダークヒーローズ伝説
第3進化後|必定可使飄浮敵人的|動作變慢，攻擊力下降！|＠|第3進化後|必定可使飄浮敵人的|動作變慢，攻擊力下降！|			//幸せを願った少年ソウマ
＠|＠|＠|＠|＠|＠|＠|			//カノとソウマ
＠|＠|＠|＠|＠|＠|＠|			//黒ちびヴァルキリー
＠|＠|＠|＠|＠|＠|＠|			//カレット
＠|＠|＠|＠|＠|＠|＠|			//娘剣士（ひな）
＠|＠|＠|＠|＠|＠|＠|			//エヴァ8号機
第3進化後體力、移動速度|攻擊速度皆會獲得提升！|同時還能將敵人的動作變慢效果無效化！|＠|第3進化後體力、移動速度|攻擊速度皆會獲得提升！|同時還能將敵人的動作變慢效果無效化！|			//空中艦艇ネコヴンダー
＠|＠|＠|＠|＠|＠|＠|			//ちびミサト
＠|＠|＠|＠|＠|＠|＠|			//ちびリツコ
＠|＠|＠|＠|＠|＠|＠|			//ちびアヤナミレイ(仮称)
＠|＠|＠|＠|＠|＠|＠|			//492
＠|＠|＠|＠|＠|＠|＠|			//ギガントゼウス伝説
＠|＠|＠|＠|＠|＠|＠|			//水着カッパーマイン
第3進化後體力上升！|同時移動速度也會上升！|＠|＠|第3進化後體力上升！|同時移動速度也會上升！|＠|			//ネコ闘牛士
第3進化後體力大幅上升！|並且更容易施放渾身一擊！|＠|＠|第3進化後體力大幅上升！|並且更容易施放渾身一擊！|＠|			//甲斐姫
＠|＠|＠|＠|＠|＠|＠|			//497
＠|＠|＠|＠|＠|＠|＠|			//498
＠|＠|＠|＠|＠|＠|＠|			//499
＠|＠|＠|＠|＠|＠|＠|			//500
＠|＠|＠|＠|＠|＠|＠|			//ネコ兄弟S
第3進化後體力大幅上升！|同時發射波動可傳達至更遠處！|＠|＠|第3進化後體力大幅上升！|同時發射波動可傳達至更遠處！|＠|			//英雄令嬢メルシュ
＠|＠|＠|＠|＠|＠|＠|			//ネコ２Ｄ
＠|＠|＠|＠|＠|＠|＠|			//おやじネコ(店主)
第3進化後體力上升！|同時必定能打飛無屬性敵人|並使其動作變慢！|＠|第3進化後體力上升！|同時必定能打飛無屬性敵人|並使其動作變慢！|			//角龍グラディオス
第3進化後能發射波動攻擊！|＠|＠|＠|第3進化後能發射波動攻擊！|＠|＠|			//アイウォルツ
＠|＠|＠|＠|＠|＠|＠|			//スーパーにゃん
＠|＠|＠|＠|＠|＠|＠|			//ネコリュウ
＠|＠|＠|＠|＠|＠|＠|			//ネコ春麗
＠|＠|＠|＠|＠|＠|＠|			//豪鬼
第3進化後更容易施放渾身一擊|取得體力下降時|攻擊力上升的能力！|＠|第3進化後更容易施放渾身一擊|取得體力下降時|攻擊力上升的能力！|			//リュウ
＠|＠|＠|＠|＠|＠|＠|			//春麗
＠|＠|＠|＠|＠|＠|＠|			//ガイル
＠|＠|＠|＠|＠|＠|＠|			//ザンギエフ
＠|＠|＠|＠|＠|＠|＠|			//ブランカ
＠|＠|＠|＠|＠|＠|＠|			//ダルシム
＠|＠|＠|＠|＠|＠|＠|			//ケン
＠|＠|＠|＠|＠|＠|＠|			//ゴウキリン
第3進化後體力與攻擊力上升！|同時攻擊力會更容易上升|還能使毒擊與烈波傷害無效化！|＠|第3進化後體力與攻擊力上升！|同時攻擊力會更容易上升|還能使毒擊與烈波傷害無效化！|                        //ラスヴォース
＠|＠|＠|＠|＠|＠|＠|			//ネコ七福神
＠|＠|＠|＠|＠|＠|＠|			//ネコメデューサ
第3進化後體力上升！|且取得了打飛惡魔的能力！|＠|＠|第3進化後體力上升！|且取得了打飛惡魔的能力！|＠|			//泉のネコ女神
