0|เพิ่มเลเวลแมวของคุณ|เพื่อพาวเวอร์อัปให้พวกมันและ|ปราบพวกตัวร้ายได้อย่างง่ายดาย!|＠|＠
63|ใช้ไอเทมปลดล็อกศักยภาพ|ที่ซ่อนอยู่ของกองทัพแมวของคุณ!|ได้ไอเทมเป็นรางวัลจาก|ด่านรายวันในด่านตำนาน!|＠
63|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
64|ด่านคลั่งสามารถ|ขอท้าทายเล่นได้ในฐานะส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
64|ใช้ไอเทมปลดล็อกศักยภาพ|ที่ซ่อนอยู่ของกองทัพแมวของคุณ!|ได้ไอเทมเป็นรางวัลจาก|ด่านรายวันในด่านตำนาน!|＠
64|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
65|ด่านไซโคลนบางด่านสามารถ|ขอท้าทายเล่นได้ในส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
65|เมื่อต้องต่อสู้กับศัตรูที่คุณสมบัติ|เลือกแมวที่ต้านทานประเภทนั้นๆ ได้!|และคุณจะกลายเป็นมือโปรในไม่ช้า!|＠|＠
65|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
66|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
67|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
68|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
69|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
70|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
71|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
72|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
73|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
74|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
75|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
76|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
77|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
78|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
79|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
80|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
81|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
82|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
83|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
84|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
85|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
86|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
87|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
88|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
89|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
90|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
91|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
92|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
93|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
94|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
95|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
96|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
97|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
98|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
99|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
100|โซเครติสเป็นนักปราชญ์ที่|ทนต่อดีบัฟ!|ยูนิตใดก็ตามที่มีความสามารถมือปราบนักปราชญ์|จะลบล้างความทนต่อดีบัฟของเขาได้!|＠
101|เล่นด่านที่เคยเคลียร์มาก่อนเพื่อรับ XP เพิ่มขึ้น|ใช้ XP เพื่อเพิ่มเลเวลยูนิต|ให้แข็งแกร่งยิ่งขึ้น!|＠|＠
102|ท่านแมวน้ำและบี.บี.บันนี่เป็นศัตรูสีแดง|แมวปลามีค่าใช้งานสูง|แต่ใช้ได้ดีกับศัตรูสีแดง|＠|＠
103|เพิ่มเลเวลอัตราความเร็วแมวกรรมกรจาก|เมนูอัปเกรดเพื่อเพิ่มความเร็ว|ในการได้เงินของคุณ|เงิน (โดยมากแล้ว) แก้ปัญหาได้ทุกอย่าง!|＠
104|เพิ่มเลเวลการบัญชีจากเมนูอัปเกรด|เพื่อเพิ่มเงินที่ได้รับเมื่อปราบ|ศัตรูได้ ใช้เงินแก้ปัญหา!|＠|＠
105|แมวมังกรสามารถโจมตีจากระยะไกล|ทำให้รับมือคุณครูหมีได้เป็นอย่างดี!|ส่งแมวเทพไททันไปจัดการเลอ'โบอิน|เพื่อใช้กำลังป้องกันและพลังชีวิตสูงเข้าสู้!|＠
106|รัวใช้แมวนักกล้ามและแมวกำแพงติดต่อกัน|เพื่อหยุดการจู่โจมของศัตรู|วิธีง่ายๆ นี้ใช้ได้ผลเสมอ!|＠|＠
106|เก็บสะสมสมบัติทั้งหมดจากพื้นที่หนึ่ง|จะทำให้ได้รับเอฟเฟกต์พิเศษ!|ไปที่รายการสมบัติที่หน้าเมนู|และดูเอฟเฟกต์ที่ปลดล็อกได้!|＠
107|วางกำลังยูนิตเพื่อปกป้อง|มิสโมเนโกะและ|พี่เลี้ยงแมวยุคจูราสสิก!|＠|＠
108|เปิดใช้งานเอฟเฟกต์คริติคอลได้เป็นครั้งคราว|ใช้ยูนิตที่มีเอฟเฟกต์คริติคอลหลายตัว|เพื่อเพิ่มโอกาสเปิดใช้งานเอฟเฟกต์|ใช้กองทัพของคุณให้เต็มกำลังเพื่อสู้จนจบ!|＠
108|เอฟเฟกต์ของสมบัติที่ได้รับจากจักรวรรดิแมว|บทที่ 1 จะส่งต่อไปยังบทที่ 2|รู้ตัวอีกที คุณก็จะมีกองทัพย่อมๆ|ที่มีพลังต่อสู้เกินต้าน!|＠
109|อย่าเผลอใช้เงินจนหมดล่ะ|จะได้เตรียมตัวรับมือกับซอมบี้จอมขุดได้|＠|＠|＠
109|อย่าประมาทซากซอมบี้|ที่ถูกปราบ... เก็บเงินไว้|สู้กลับเวลาซอมบี้ฟื้นชีพขึ้นมา!|＠|＠
110|อย่าประมาทซากซอมบี้|ที่ถูกปราบ... เก็บเงินไว้|สู้กลับเวลาซอมบี้ฟื้นชีพขึ้นมา!|＠|＠
110|นี่คือด่านสุดโหดที่จะผ่านไปไม่ได้|ถ้าไม่เก็บสมบัติทั้งหมดจากจักรวรรดิแมว|บทที่ 1 และ 2 รีบไปคว้าสมบัติมาให้ครบถ้ายังไม่มี!|＠|＠
111|รัวใช้แมวนักกล้ามและแมวกำแพงติดต่อกัน|เพื่อหยุดการจู่โจมของศัตรู|ถ้าจะจำอะไรสักหนึ่งอย่าง... ขอให้จำข้อนี้ไว้!|＠|＠
111|รัวใช้แมวนักกล้ามและแมวกำแพงติดต่อกัน|เพื่อหยุดการจู่โจมของศัตรู|เทคนิคนี้จะมีประโยชน์แน่นอน!|＠|＠
112|รัวใช้แมวนักกล้ามและแมวกำแพงติดต่อกัน|เพื่อหยุดการจู่โจมของศัตรู|ถ้าจะจำอะไรสักหนึ่งอย่าง... ขอให้จำข้อนี้ไว้!|＠|＠
112|รัวใช้แมวนักกล้ามและแมวกำแพงติดต่อกัน|เพื่อหยุดการจู่โจมของศัตรู|เทคนิคนี้จะมีประโยชน์แน่นอน!|＠|＠
113|บอสของด่านนี้จะไม่ปรากฏขึ้น|จนกว่าฐานทัพศัตรูจะถูกโจมตี|ซื้อเวลาและสะสมเงิน|เพื่อเข้าฝ่าฟันกองกำลังใหญ่ที่ซุ่มรออยู่|＠
114|ยูนิตหลายตัวสามารถสร้างดีบัฟได้|ยิ่งใช้มาก ยิ่งมีโอกาสสร้างดีบัฟ|ให้กับศัตรูได้มาก!|＠|＠
115|เอเลี่ยนจะอึดมากเป็นพิเศษถ้าไม่มี|สมบัติที่ได้จากสู่อนาคต|หาสมบัติครบหรือยัง?|＠|＠
115|เอฟเฟกต์สมบัติจะส่งผลต่อไปยังทุกด่าน|ทั้งในจักรวรรดิแมวหรือสู่อนาคต!|ถ้ายังมีสมบัติระดับดีเลิศไม่ครบทั้งหมด|ต้องออกตามหาและเก็บสะสมมาให้ได้!|＠
116|ซอมบี้จะขุดหลุมฝังตัวใต้ดินเพื่อฉีกกองกำลัง|และทำให้ด่านหน้าของคุณอ่อนแอ|สะสมเงินไว้รับมือกับ|ภัยที่จะมาถึงด้วยการวางกองกำลังรอบสอง!|＠
117|ด่านนี้แทบจะฝ่าไปไม่ได้|ถ้าไม่มีสมบัติทั้งหมดจาก|สู่อนาคตบทที่ 2|＠|＠
117|สะสมเงินให้พอเพื่อรับมือกับ|ซอมบี้ที่ขุดหลุมฝังตัวใต้ดิน|และโผล่ขึ้นมาอีกทีที่ฐานทัพแมวของคุณ|＠|＠
118|ด่านนี้เคลียร์ได้ยากสุดๆ ถ้าไม่มี|สมบัติระดับเลิศจากทุกบทในสู่อนาคต|ใช้เรดาร์สมบัติเพื่อการันตี|รับสมบัติที่ดีที่สุดกลับไป!|＠
119|หยุดการจู่โจมของศัตรู|โดยรัวใช้แมวโมฮอว์กและแมวยางลบ|ดูคุณสมบัติของศัตรูและตอบโต้ด้วย|แมวโรเวอร์ มาร์ก 2 หรือแมวเทมปุระ|＠
120|เอเลี่ยนที่มีดาวจะอึดมากถ้าไม่มี|สมบัติจากแมวแห่งห้วงอวกาศ|ถ้าคุณมาไกลถึงขั้นนี้ คุณจะหาสมบัติ|เจอแน่นอน! อย่ายอมแพ้!|＠
121|บาเรียศัตรูถูกทำลายได้|ด้วยความสามารถนักทะลวงบาเรีย!|ใช้แมวนาวิกโยธินอวกาศ|นำกองทัพแมวสู่ชัยชนะ!|＠
122|ติดตั้งยูนิตที่มีค่าใช้งานต่ำ|และรัวใช้งานพวกมัน|เพื่อชะลอการรุกคืบของศัตรู|นี่คือกลยุทธ์พื้นฐาน|＠
122|เอเลี่ยนที่มีดาวอึดใช่เล่น|ถ้าไม่เก็บสมบัติให้ครบจาก|แมวแห่งห้วงอวกาศบทที่ 2 ก็อาจไม่มีหวัง|＠|＠
123|บางยูนิตสามารถหยุดความสามารถ|วาร์ปของศัตรูได้ ดูที่เมนูติดตั้ง|และกรองดูยูนิตที่เป็นตัวบล็อกวาร์ป|และนำพวกมันมาใช้ในกองทัพแมว|＠
123|เอเลี่ยนที่มีดาวจะอึดมากถ้าไม่มี|สมบัติที่ได้จากแมวแห่งห้วงอวกาศ|ออกตามหาสมบัติอีกไม่กี่ชิ้นที่ยังหลุดมือไป!|＠|＠
124|เล่นด่านที่เคลียร์แล้วอีกครั้ง|ด้วยกองทุนสงครามที่รวบรวมขึ้นมาใหม่|เคลียร์การกบฏของโฮ่ง|เพื่อเพิ่มพูนกองทุนสงคราม!|＠
124|ด่านฉุกเฉินอาจปรากฏขึ้นเป็นบางครั้ง|ในด่านสู่การรวมพลัง!|เคลียร์ด่านชื่อสีแดง|เพื่อเพิ่มพูนกองทุนสงคราม!|＠
124|แตะชื่อด่านเพื่อดู|ศัตรูที่จะปรากฎขึ้น!|แตะไอคอนศัตรูเพื่อดู|รายละเอียดเพิ่มเติมเกี่ยวกับศัตรูนั้น|＠
125|ผู้บัญชาการเนียนดัมเป็นศัตรูสีแดง!|ตรวจสอบความสามารถของแมวของคุณ|เพื่อให้มั่นใจว่าพวกมันพร้อมทำศึก!|＠|＠
126|ผู้บัญชาการฮานน์ยาเป็นศัตรูสีแดง/ดำ!|ตรวจสอบความสามารถของแมวของคุณ|เพื่อให้มั่นใจว่าพวกมันพร้อมทำศึก!|＠|＠
127|โนบุนากะหัวปฎิวัติเป็นศัตรูลอย!|ตรวจสอบความสามารถของแมวของคุณ|เพื่อให้มั่นใจว่าพวกมันพร้อมทำศึก!|แมวผู้การใช้ได้ดีกับศัตรูลอย!|＠
