＠|＠|＠|＠|＠|＠|＠|			//ネコ
La forme ultime gagne en vitesse d’attaque,|en zone d’attaque et développe|la capacité de ralentir les non-métal.|＠|La forme ultime gagne en vitesse d’attaque,|en zone d’attaque et développe|la capacité de ralentir les non-métal.|			//見習いスニャイパー
La forme ultime améliore la vitesse|d'attaque, la défense et|augmente la puissance d’attaque.|＠|La forme ultime améliore la vitesse|d'attaque, la défense et|augmente la puissance d’attaque.|			//トゲルガ
La forme ultime augmente|Gain de défense, vitesse de déplac. et att. !|＠|＠|La forme ultime augmente|Gain de défense, vitesse de déplac. et att. !|＠|			//雪だるまのスノーカイ
＠|＠|＠|＠|＠|＠|＠|			//サンタのメリークウ
＠|＠|＠|＠|＠|＠|＠|			//聖夜のシスターカッパー
＠|＠|＠|＠|＠|＠|＠|			//ネコのプレゼント
＠|＠|＠|＠|＠|＠|＠|			//ちびキモネコ
＠|＠|＠|＠|＠|＠|＠|			//ちびウシネコ
＠|＠|＠|＠|＠|＠|＠|			//ちびネコノトリ
La forme ultime a une meilleure|défense, et gagne Impact spirituel !|＠|＠|La forme ultime a une meilleure|défense, et gagne Impact spirituel !|＠|			//死にたてにゃんこ
＠|＠|＠|＠|＠|＠|＠|			//剣士
＠|＠|＠|＠|＠|＠|＠|			//騎馬兵
＠|＠|＠|＠|＠|＠|＠|			//アシュラ
＠|＠|＠|＠|＠|＠|＠|			//バトルバルーン
＠|＠|＠|＠|＠|＠|＠|			//ドラゴンライダー
＠|＠|＠|＠|＠|＠|＠|			//プリティキャット
＠|＠|＠|＠|＠|＠|＠|			//サイクロプス
＠|＠|＠|＠|＠|＠|＠|			//ゴーレム
La forme ultime améliore|la défense et la puissance d’attaque !|＠|＠|La forme ultime améliore|la défense et la puissance d’attaque !|＠|			//天空神ゼウス
La forme ultime améliore|la défense et la puissance d’attaque !|Att. ennemies : immunisent contre le recul.|＠|La forme ultime améliore|la défense et la puissance d’attaque !|Att. ennemies : immunisent contre le recul.|			//守護神アヌビス
La forme ultime améliore la défense !|＠|＠|＠|La forme ultime améliore la défense !|＠|＠|			//美女神アフロディーテ
＠|＠|＠|＠|＠|＠|＠|			//ネコウェイ
La forme ultime gagne une chance|de repousser/ralentir les zombies|et octroie la capacité Tueur de zombies !|＠|La forme ultime gagne une chance|de repousser/ralentir les zombies|+ la capacité Tueur de zombies !|			//天誅ハヤブサ
＠|＠|＠|＠|＠|＠|＠|			//ニャームス
＠|＠|＠|＠|＠|＠|＠|			//ポチ
＠|＠|＠|＠|＠|＠|＠|			//クロミ
＠|＠|＠|＠|＠|＠|＠|			//せつ子
＠|＠|＠|＠|＠|＠|＠|			//ねば～る君
＠|＠|＠|＠|＠|＠|＠|			//ネコタイフーン
La forme ultime améliore la puissance|d’att. et la déf., confère l'immun. aux maléd.|et affaiblit les ennemis reliques.|＠|La forme ultime améliore la puissance|d’att. et la déf., confère l'immun. aux maléd.|et affaiblit les ennemis reliques.|			//ネコずきんミーニャ
＠|＠|＠|＠|＠|＠|＠|			//幼獣ガオ
True Form evolution gains increased|Defense, Move Speed, and Attack Power!|Plus, gains the Immune to Slow ability!|＠|True Form evolution gains increased|Defense, Move Speed, and Attack Power!|Plus, gains the Immune to Slow ability!|			//狂乱のユキ
La forme ultime améliore la puiss. d’att. !|＠|＠|＠|La forme ultime améliore la puiss. d’att. !|＠|＠|			//太陽神アマテラス
La forme ultime améliore|la défense ! Puissance d’attaque augmentée|après avoir subi des dégâts.|＠|La forme ultime améliore|la défense ! Puissance d’attaque augmentée|après avoir subi des dégâts.|			//繁栄神ガネーシャ
＠|＠|＠|＠|＠|＠|＠|			//チアにゃんこ
＠|＠|＠|＠|＠|＠|＠|			//トロピカルカリファ
La forme ultime ajoute 100 % de chances|de repousser/ralentir les anges/noirs !|Aussi Immun. Vagues. !|＠|La forme ultime ajoute 100 % de chances|de repousser/ralentir les anges/noirs !|Aussi Immun. Vagues. !|			//真夏のホワイトラビット
La forme ultime améliore|la puissance d’attaque.|＠|＠|La forme ultime améliore|la puissance d’attaque.|＠|			//夏色ねねこ
＠|＠|＠|＠|＠|＠|＠|			//なめこ
＠|＠|＠|＠|＠|＠|＠|			//なめこタンク
＠|＠|＠|＠|＠|＠|＠|			//白ネコなめこ
＠|＠|＠|＠|＠|＠|＠|			//要塞なめこ
＠|＠|＠|＠|＠|＠|＠|			//ふてニャン
La forme ultime augmente attaque et|défense.| Et gagne Fléau des Béhémoths !|＠|La forme ultime augmente attaque et|défense.| Et gagne Fléau des Béhémoths !|			//ネコ阿波踊り
La forme ultime améliore la vitesse|d’attaque. Et la défense est encore plus|solide contre les ennemis rouges !|＠|La forme ultime améliore la vitesse|d’attaque. Et la défense est encore plus|solide contre les ennemis rouges !|			//猫飯拳パイパイ
＠|＠|＠|＠|＠|＠|＠|			//ネコ特急
＠|＠|＠|＠|＠|＠|＠|			//狂乱の小籠包にゃんこ
La forme ultime améliore la vitesse d'att.|La défense contre les flottants|passe en résistance acharnée !|＠|La forme ultime améliore la vitesse d'att.|La défense contre les flottants|passe en résistance acharnée !|			//閃雷機兵レイ
＠|＠|＠|＠|＠|＠|＠|			//ネコ球児
La forme ultime inflige de lourds dégâts|aux flottants, zombies et reliques.|Plus immunité contre les malédictions !|＠|La forme ultime inflige de lourds dégâts|aux flottants, zombies et reliques.|Plus immunité contre les malédictions !|//鹿目まどか
La forme ultime assure vs rouges,|noirs et akus ! Donne aussi des attaques|de zone longue portée !|＠|La forme ultime assure vs rouges,|noirs et akus ! Donne aussi des attaques|de zone longue portée !|//暁美ほむら
＠|＠|＠|＠|＠|＠|＠|			//美樹さやか
＠|＠|＠|＠|＠|＠|＠|			//巴マミ
＠|＠|＠|＠|＠|＠|＠|			//佐倉杏子
＠|＠|＠|＠|＠|＠|＠|			//キュゥべえ
＠|＠|＠|＠|＠|＠|＠|			//ネコまどか
＠|＠|＠|＠|＠|＠|＠|			//ネコほむら
＠|＠|＠|＠|＠|＠|＠|			//ネコさやか
＠|＠|＠|＠|＠|＠|＠|			//ネコマミ
＠|＠|＠|＠|＠|＠|＠|			//ネコ杏子
＠|＠|＠|＠|＠|＠|＠|			//ちびまどか
＠|＠|＠|＠|＠|＠|＠|			//ちびほむら
＠|＠|＠|＠|＠|＠|＠|			//ネコキュゥべえ
La forme ultime améliore|la puissance d’attaque et la portée !|Obtient la capacité d'immobiliser les Akus.|＠|La forme ultime améliore|la puissance d’attaque et la portée !|Obtient la capacité d'immobiliser les Akus.|			//ネコアイスゴースト
＠|＠|＠|＠|＠|＠|＠|			//ネコ屋台
La forme ultime améliore la distance|d’attaque et la portée d’attaque de zone !|＠|＠|Attaque augmentée en ultra forme !|Résiste aux zombies/reliques, gagne|100 % de chances d'affaiblir.|//帝国陸軍カタパルズ
La forme ultime améliore|la vitesse d’attaque !|＠|＠|Ultra forme : déploiement plus rapide !|Déf., vit. attaque/portée améliorées!|Immunité contre Recul !|			//古代軍船ガレーズ
La forme ultime améliore|la défense et le taux de recul !|＠|＠|Gagne déf. améliorée et devant-derrière,|attaques explosives et Fléau des Sages !|Gagne aussi Immunité contre explosions !|			//飛空襲撃ボンバーズ
La forme ultime augmente fortement la déf.|et la vit. de déplac. ! Le ralentissement|des zombies dure plus longtemps !|＠|La forme ultime augmente fortement la déf.|et la vit. de déplac. ! Le ralentissement|des zombies dure plus longtemps !|			//ネコジャンパー
La forme ultime augmente fortement la déf.,|la portée d’attaque et la durée|d’immobilisation des zombies  !|＠|La forme ultime augmente fortement la déf.,|la portée d’attaque et la durée|d’immobilisation des zombies  !|			//ネコバサミ
＠|＠|＠|＠|＠|＠|＠|			//ネコ博士
La forme ultime améliore|Défense et recul,|ralentit les Akus !|＠|La forme ultime améliore|Défense et recul,|ralentit les Akus !|			//ネコナースキャンドル
＠|＠|＠|＠|＠|＠|＠|			//ちびネコフィッシュ
＠|＠|＠|＠|＠|＠|＠|			//ちびネコトカゲ
＠|＠|＠|＠|＠|＠|＠|			//ちび巨神ネコ
La forme ultime augmente|le nombre d'attaques et réduit|le temps de récup. entre les déploiements.|＠|La forme ultime augmente|le nombre d'attaques et réduit|le temps de récup. entre les déploiements.|			//大掃除ねねこ
＠|＠|＠|＠|＠|＠|＠|			//ピコ太郎
La forme ultime améliore la défense,|la vit. de déplac. et la puissance d’att. !|＠|＠|La forme ultime améliore la défense,|la vit. de déplac. et la puissance d’att. !|＠|			//海王神ポセイドン
＠|＠|＠|＠|＠|＠|＠|			//CPAC
＠|＠|＠|＠|＠|＠|＠|			//巫女姫ミタマ
La forme ultime a des capacités grandement|améliorées + Fléau des Béhémoths.|＠|＠|La forme ultime a des capacités grandement|améliorées + Fléau des Béhémoths.|＠|			//殺意のネコ
＠|＠|＠|＠|＠|＠|＠|			//三原慧悟
＠|＠|＠|＠|＠|＠|＠|			//ナゾウサギ
La forme ultime améliore la déf. et la vit.|d’attaque. Confère l'immun. aux affaibl.|causés par les ennemis.|＠|La forme ultime améliore la déf. et la vit.|d’attaque. Confère l'immun. aux affaibl.|causés par les ennemis.|			//さるかに合戦
La forme ultime améliore la puissance|d’att. et la déf. Immun. aux malédictions|et peut immobiliser les ennemis reliques.|＠|La forme ultime améliore la puissance|d’att. et la déf. Immun. aux malédictions|et peut immobiliser les ennemis reliques.|			//宮木武蔵
＠|＠|＠|＠|＠|＠|＠|			//ネコストーン
La forme ultime améliore la défense|et la portée d’attaque !|＠|＠|La forme ultime améliore la défense|et la portée d’attaque !|＠|			//ネコボクサー
＠|＠|＠|＠|＠|＠|＠|			//メビウス
＠|＠|＠|＠|＠|＠|＠|			//ベリアル
＠|＠|＠|＠|＠|＠|＠|			//ハッピー
＠|＠|＠|＠|＠|＠|＠|			//ネコエッグ
La forme ultime gagne|Fléau des colosses et l'immunité|aux attaques d'Affaiblissement.|＠|La forme ultime gagne|Fléau des colosses et l'immunité|aux attaques d'Affaiblissement.|			//上杉謙信・春
La forme ultime n'attaque que les ennemis|rouges et Akus, mais gagne l'immunité aux|att. toxiques et aux répliques offensives.|＠|La forme ultime n'attaque que les ennemis|rouges et Akus, mais gagne l'immunité aux|att. toxiques et aux répliques offensives.|			//道化師エッグダック
La forme ultime gagne la capacité|d'infliger divers effets de statut négatifs|aux ennemis métal.|＠|La forme ultime gagne la capacité|d'infliger divers effets de statut négatifs|aux ennemis métal.|			//イースターねねこ
＠|＠|＠|＠|＠|＠|＠|			//黒獣ガオウ
La forme ultime améliore toutes les|stat. et les ralentiss. sur les ennemis|flottants et anges durent plus longtemps !|＠|La forme ultime améliore toutes les|stat. et les ralentiss. sur les ennemis|flottants et anges durent plus longtemps !|			//狐娘ヒメユリ
La forme ultime améliore la puissance|d’attaque et la défense ! Ennemis rouges|affaiblis plus longtemps !|＠|La forme ultime améliore la puissance|d’attaque et la défense ! Ennemis rouges|affaiblis plus longtemps !|			//人魚娘ルリィ
La forme ultime améliore la vitesse|d’attaque et le recul des ennemis.|＠|＠|La forme ultime améliore la vitesse|d’attaque et le recul des ennemis.|＠|			//ミイラ娘レイカ
True Form evolution gains improved|defense, move speed and attack!|＠|＠|True Form evolution increases|defense, move speed and attack!|＠|			//プリンセスケリ姫号
La forme ultime améliore la défense|et la portée d’attaque, et affaiblit|les ennemis noirs plus longtemps.|＠|La forme ultime améliore la défense|et la portée d’attaque, et affaiblit|les ennemis noirs plus longtemps.|			//今川義元
＠|＠|＠|＠|＠|＠|＠|			//にゃんこ城壁ユニット
＠|＠|＠|＠|＠|＠|＠|			//赤髪のゆきにゃん
True Form evolution increases Defense and|Attack Power! Gains immunity to Knockback|and the Barrier Breaker ability!|＠|True Form evolution increases Defense and|Attack Power! Gains immunity to Knockback|and the Barrier Breaker ability!|			//失われし世界のユキ
＠|＠|＠|＠|＠|＠|＠|			//ネコまねき
＠|＠|＠|＠|＠|＠|＠|			//なめネコ
La forme ultime améliore|toutes les statistiques.|＠|＠|La forme ultime améliore|toutes les statistiques.|＠|//オルトス
La forme ultime améliore la défense|et la puissance d’attaque ! Vitesse d’attaque|ralentie, mais 100 % d’immob. des flottants.|＠|La forme ultime améliore la défense|et la puissance d’attaque ! Vitesse d’attaque|ralentie, mais 100 % d’immob. des flottants.|//ミシェリア
＠|＠|＠|＠|＠|＠|＠|			//とどめき
＠|＠|＠|＠|＠|＠|＠|			//ぐでたまにゃんこ
＠|＠|＠|＠|＠|＠|＠|			//ぐでたまプレート
＠|＠|＠|＠|＠|＠|＠|			//ぐでぐでプリン
＠|＠|＠|＠|＠|＠|＠|			//ニセたま軍団
La forme ultime réduit la récup. après|déploiement. Puissance d’att. et vitesse de|déplac. accrues. Immun. contre l'affaibl.|＠|La forme ultime réduit la récup. après|déploiement. Puissance d’att. et vitesse de|déplac. accrues. Immun. contre l'affaibl.|			//双掌星のシシル＆コマリ
＠|＠|＠|＠|＠|＠|＠|			//ネコ仙人
＠|＠|＠|＠|＠|＠|＠|			//チョコレート
＠|＠|＠|＠|＠|＠|＠|			//常夏の果実カイ
La forme ultime améliore|la puissance d’attaque et Devant-derrière !|＠|＠|La forme ultime améliore|la puissance d’attaque et Devant-derrière !|＠|			//観測兵器ガリレオ
＠|＠|＠|＠|＠|＠|＠|			//ノラ
La forme ultime améliore la vitesse d’att. !|＠|＠|＠|La forme ultime améliore la vitesse d’att. !|＠|＠|			//狼娘ディル
La forme ultime améliore la défense !|La chance d’att. critique augmente aussi !|＠|＠|La forme ultime améliore la défense !|La chance d’att. critique augmente aussi !|＠|			//ゾンビ娘ヴェルヴェーヌ
La forme ultime augmente|la puissance d’attaque et la défense !|＠|＠|L’ultra forme améliore la vitesse de|déplacement, défense, attaque, portée,|et gagne Affaiblissement contre aliens !|//火の精霊メララ
La forme ultime améliore|la puissance d’attaque et la défense !|＠|＠|Améliore vitalité, puissance d’attaque|et portée ! Résistance améliorée, Fléau|des Sages et mini-répliques offensives !|//水の精霊ミズリィ
La forme ultime améliore|la puissance d’attaque et la défense !|＠|＠|L'ultra forme augmente la défense, a une|att. plus large et une plus longue portée !|Repousse en plus les aliens !|＠|//風の精霊エアル
La forme ultime augmente l'attaque,|la défense et la portée !|＠|＠|La forme ultime augmente l'attaque,|la défense et la portée !|＠|			//セイバー
＠|＠|＠|＠|＠|＠|＠|			//遠坂　凛
＠|＠|＠|＠|＠|＠|＠|			//イリヤスフィール
＠|＠|＠|＠|＠|＠|＠|			//アーチャー
＠|＠|＠|＠|＠|＠|＠|			//ランサー
＠|＠|＠|＠|＠|＠|＠|			//ライダー
＠|＠|＠|＠|＠|＠|＠|			//ギルガメッシュ
＠|＠|＠|＠|＠|＠|＠|			//ネコセイバー
La forme ultime améliore|la défense, et a une chance|de repousser les ennemis métal.|＠|La forme ultime améliore|la défense, et a une chance|de repousser les ennemis métal.|			//ネコ桜
＠|＠|＠|＠|＠|＠|＠|			//ネコ凛
＠|＠|＠|＠|＠|＠|＠|			//ネコイリヤ
＠|＠|＠|＠|＠|＠|＠|			//ちび士郎
＠|＠|＠|＠|＠|＠|＠|			//ちび桜
＠|＠|＠|＠|＠|＠|＠|			//記念ねこ
La forme ultime booste toutes les stat. !|Octroie une immun. aux affaiblissements|et un ralentissements aux ennemis !|＠|La forme ultime booste toutes les stat. !|Octroie une immun. aux affaiblissements|et un ralentissements aux ennemis !|			//ネコ探査機
La forme ultime améliore la défense,|la puissance d’att. et la vit. d’attaque.|De plus, l’attaque se recharge plus vite.|＠|La forme ultime améliore la défense,|la puissance d’att. et la vit. d’attaque.|De plus, l’attaque se recharge plus vite.|			//ネコフェンシング
＠|＠|＠|＠|＠|＠|＠|			//黒無垢のミタマ
＠|＠|＠|＠|＠|＠|＠|			//ネコバレー
＠|＠|＠|＠|＠|＠|＠|			//幼傑ダルターニャ
＠|＠|＠|＠|＠|＠|＠|			//ねこ農家
＠|＠|＠|＠|＠|＠|＠|			//ガラスネコ
＠|＠|＠|＠|＠|＠|＠|			//謎仮面のウララー
＠|＠|＠|＠|＠|＠|＠|			//氷上聡里＆ネコ
＠|＠|＠|＠|＠|＠|＠|			//矢部明雄
＠|＠|＠|＠|＠|＠|＠|			//虹谷彩理
＠|＠|＠|＠|＠|＠|＠|			//紺野美崎
＠|＠|＠|＠|＠|＠|＠|			//片桐恋
＠|＠|＠|＠|＠|＠|＠|			//猫塚かりん
La forme ultime a un taux d’attaque|plus lent, mais une zone d’att. accrue !|Octroie une plus longue portée d'attaque.|＠|La forme ultime a un taux d’attaque|plus lent, mais une zone d’att. accrue !|Octroie une plus longue portée d'attaque.|			//早川あおい
La forme ultime gagne fortement|en vitesse et zone d’attaque !|＠|＠|La forme ultime gagne fortement|en vitesse et zone d’attaque !|＠|			//橘みずき
La forme ultime augmente|la défense et la portée !|Octroie une attaque de zone accrue !|＠|La forme ultime augmente|la défense et la portée !|Octroie une attaque de zone accrue !|			//六道聖
La forme ultime augmente fortement|la puissance/vitesse d’attaque et la défense !|Elle octroie une immunité au ralentissement.|＠|La forme ultime augmente fortement|la puissance/vitesse d’attaque et la défense !|Elle octroie une immunité au ralentissement.|			//新島早紀
La forme ultime a un taux d’attaque|plus lent, mais une défense, une puissance|d’attaque et une portée d’attaque accrues !|＠|La forme ultime a un taux d’attaque|plus lent, mais une défense, une puissance|d’attaque et une portée d’attaque accrues !|			//星井スバル
La forme ultime augmente fortement|la puissance d’attaque et la défense !|Confère également immun. Vagues !|＠|La forme ultime augmente fortement|la puissance d’attaque et la défense !|Confère également immun. Vagues !|			//小山雅
La forme ultime améliore la défense|et repousse mieux les ennemis !|＠|＠|La forme ultime améliore la défense|et repousse mieux les ennemis !|＠|			//古龍ガングリオン
La forme ultime gagne|une résistance acharnée|contre les ennemis métal !|＠|L'ultra forme gagne devant-derrière,|déf., att. et ch. de crit. améliorées !|Temps debuff contre ennemis métal amél.|			//風隼さくら
＠|＠|＠|＠|＠|＠|＠|			//ハニトンくん
＠|＠|＠|＠|＠|＠|＠|			//めんトリ
＠|＠|＠|＠|＠|＠|＠|			//イモウト
La forme ultime améliore la défense|et l'attaque. De plus, l'immobilisation|des ennemis aliens est plus longue !|＠|La forme ultime améliore la défense|et l'attaque. De plus, l'immobilisation|des ennemis aliens est plus longue !|			//雷の精霊ボルト
＠|＠|＠|＠|＠|＠|＠|			//ちび碇シンジとネコ
＠|＠|＠|＠|＠|＠|＠|			//ネコゲンドウ＆ネコ冬月
＠|＠|＠|＠|＠|＠|＠|			//ネコキリン(エヴァヘッド)
＠|＠|＠|＠|＠|＠|＠|			//ちび渚カヲルとネコ
＠|＠|＠|＠|＠|＠|＠|			//ネコレイ
＠|＠|＠|＠|＠|＠|＠|			//ネコアスカ
＠|＠|＠|＠|＠|＠|＠|			//ネコマリ
True Form gains increased defense!|Also becomes Strong against Angels and|a chance to Dodge attacks!|＠|True Form gains increased defense!|Also becomes Strong against Angels and|a chance to Dodge attacks!|			//ちび綾波レイとネコ
La forme ultime améliore|la déf. et l'attaque. Octroie une chance|de repousser les ennemis rouges !|＠|La forme ultime améliore|la déf. et l'attaque. Octroie une chance|de repousser les ennemis rouges !|			//ちび式波・アスカとネコ
＠|＠|＠|＠|＠|＠|＠|			//ちび真希波・マリとネコ
＠|＠|＠|＠|＠|＠|＠|			//エヴァ零号機
True Form gains Mini-Surge!|Survives a lethal blow and atk power|boost after taking damage increased!|＠|True Form gains Mini-Surge!|Survives a lethal blow and atk power|boost after taking damage increased!|			//エヴァ初号機
La forme ultime améliore le taux|d’att. Recharge de l'attaque plus courte,|et se renforce après avoir subi des dégâts !|＠|La forme ultime améliore le taux|d’att. Recharge de l'attaque plus courte,|et se renforce après avoir subi des dégâts !|			//エヴァ２号機
＠|＠|＠|＠|＠|＠|＠|			//ネコシンジ
＠|＠|＠|＠|＠|＠|＠|			//ゼロムーンオペレーターズ
La forme ultime améliore l’attaque !|＠|＠|＠|La forme ultime améliore l’attaque !|＠|＠|			//温泉天国テルマエ
＠|＠|＠|＠|＠|＠|＠|			//狂乱のもねこ
＠|＠|＠|＠|＠|＠|＠|			//ポコタ
＠|＠|＠|＠|＠|＠|＠|			//オビス
＠|＠|＠|＠|＠|＠|＠|			//ココ
＠|＠|＠|＠|＠|＠|＠|			//太秦萌＆ネコ
＠|＠|＠|＠|＠|＠|＠|			//松賀咲＆ネコ
＠|＠|＠|＠|＠|＠|＠|			//小野ミサ＆ネコ
＠|＠|＠|＠|＠|＠|＠|			//太秦麗＆ネコ
La forme ultime améliore la puissance|d’att et la déf. Immunité aux malédictions.|Efficace contre les ennemis reliques.|＠|La forme ultime améliore la puissance|d’att et la déf. Immunité aux malédictions.|Efficace contre les ennemis reliques.|			//ぶんぶんネコライダー
La forme ultime améliore la défense|et prolonge les malus. Affaiblissement des|reliques et une immunité aux malédictions.|＠|La forme ultime améliore la défense|et prolonge les malus. Affaiblissement des|reliques et une immunité aux malédictions.|			//ネコクエスト
＠|＠|＠|＠|＠|＠|＠|			//そうまにゃん
＠|＠|＠|＠|＠|＠|＠|			//オタネコギーク
＠|＠|＠|＠|＠|＠|＠|			//ぐでたまネコマシン
La forme ultime améliore la vitesse d’att.|et accorde 100 % de chances d’immob.|Également efficace contre les enn. zombies.||L’ultra forme améliore les capacités ! Les|vagues offensives vont plus loin,|donne Fléau des Sages et immun. Vagues.|//亡者探偵ヴィグラー
＠|＠|＠|＠|＠|＠|＠|			//ベタックマ
＠|＠|＠|＠|＠|＠|＠|			//ネコックマ
＠|＠|＠|＠|＠|＠|＠|			//白にゃんこ剣士
＠|＠|＠|＠|＠|＠|＠|			//ちびネコヴァルキリー
La forme ultime réd. de moitié les coûts de|déploie. et le tps de récup. après celui-ci.|＠|＠|La forme ultime réd. de moitié les coûts de|déploie. et le tps de récup. après celui-ci.|＠|			//ノビルガ
D’ailleurs, je pense moi-même à évoluer.|Mais j'ai besoin d'un Chagrume doré.|Peut-être qu’il y en a au sanctuaire ?|＠|D’ailleurs, je pense moi-même à évoluer.|Mais j'ai besoin d'un Chagrume doré.|Peut-être qu’il y en a au sanctuaire ?|			//激・神さま
＠|＠|＠|＠|＠|＠|＠|			//灼熱のビーチクウ
La forme ultime améliore la défense,|et la puissance d’attaque !|Immun. aux effets de téléportation ennemie.|＠|La forme ultime améliore la défense,|et la puissance d’attaque !|Immun. aux effets de téléportation ennemie.|			//時空神クロノス
La forme ultime améliore la puissance|d’attaque ! Peut aussi esquiver|et gagne la capacité brise-barrière !|＠|La forme ultime améliore la puissance|d’attaque ! Peut aussi esquiver|et gagne la capacité brise-barrière !|//ベベ
＠|＠|＠|＠|＠|＠|＠|			//黒ダルターニャ
＠|＠|＠|＠|＠|＠|＠|			//子連れにゃんこ
La forme ultime gagne une attaque plus|rapide et assure contre les ennemis|sans caractéristique !|＠|La forme ultime gagne une attaque plus|rapide et assure contre les ennemis|sans caractéristique !|			//戦隊ドリラ
La forme ultime gagne une meilleure|puissance d’attaque et un temps de|recharge réduit entre les déploiements !|＠|La forme ultime gagne une meilleure|puissance d’attaque et un temps de|recharge réduit entre les déploiements !|			//戦隊ウチコンガ
La forme ultime gagne une puissance|d’attaque augmentée et l'immunité|aux vagues !|＠|La forme ultime gagne une puissance|d’attaque augmentée et l'immunité|aux vagues !|			//戦隊チョキンドス
La forme ultime gagne des capacités|de réplique offensive !|＠|＠|La forme ultime gagne des capacités|de réplique offensive !|＠|			//戦隊ショベリン
La forme ultime augmente la|puissance d’attaque et de défense|et donne la capacité brise-barrière !|＠|La forme ultime augmente la|puissance d’attaque et de défense|et donne la capacité brise-barrière !|			//戦隊チャッソ
La forme ultime améliore vitalité et|attaque + Fléau des colosses, ralentit,|immunise contre Affaiblissement !|＠|La forme ultime améliore vitalité et|attaque + Fléau des colosses, ralentit,|immunise contre Affaiblissement !|			//宮本武蔵
＠|＠|＠|＠|＠|＠|＠|			//聖会長ジャンヌダルク
La forme ultime a une meilleure défense.|Elle l'immunise contre recul/toxique|et lui donne Fléau des colosses !|＠|La forme ultime a une meilleure défense.|Elle l'immunise contre recul/toxique|et lui donne Fléau des colosses !|			//天城龍バベル
＠|＠|＠|＠|＠|＠|＠|			//うしわか丸
＠|＠|＠|＠|＠|＠|＠|			//古代ネコ
＠|＠|＠|＠|＠|＠|＠|			//きたろう
＠|＠|＠|＠|＠|＠|＠|			//目玉おやじ
＠|＠|＠|＠|＠|＠|＠|			//ワンダー・モモコ
True Form gains increased Attack Speed!|Also gains Soulstrike and immunity|to Freeze attacks!|＠|True Form gains increased Attack Speed!|Also gains Soulstrike and immunity|to Freeze attacks!|			//間桐 桜
＠|＠|＠|＠|＠|＠|＠|			//ネコ士郎
＠|＠|＠|＠|＠|＠|＠|			//アーチャーネコ
＠|＠|＠|＠|＠|＠|＠|			//ネコライダー
＠|＠|＠|＠|＠|＠|＠|			//ネコ言峰＆ネコギルガメッシュ
＠|＠|＠|＠|＠|＠|＠|			//レジェルガ
La forme ultime augmente toutes les caract.|Immobilise à 100 % les reliques !|＠|＠|La forme ultime augmente toutes les caract.|Immobilise à 100 % les reliques !|＠|			//フィリバスターX
＠|＠|＠|＠|＠|＠|＠|			//終末兵器ムー
La forme ultime augmente toutes les caract.|Gagne Fléau des Colosses et|Fléau des Béhémoths !|＠|La forme ultime augmente toutes les caract.|Gagne Fléau des Colosses et|Fléau des Béhémoths !|			//土偶戦士ドグ丸
＠|＠|＠|＠|＠|＠|＠|			//465
＠|＠|＠|＠|＠|＠|＠|			//ブラックゼウス
True Form evolution gains tougher|defense and longer Weaken time|against Traited enemies!|＠|True Form evolution gains tougher|defense and longer Weaken time|against Traited enemies!|			//スーパーゼウス
True Form evolution gains big changes|to its abilities, including Strong vs|Floating, Alien and Black enemies!|＠|True Form evolution gains big changes|to its abilities, including Strong vs|Floating, Alien and Black enemies!|			//聖フェニックス
True Form evolution gains improved|defense and knock-back rate!|Plus, faster movement speed!|＠|True Form evolution gains improved|defense and knock-back rate!|Plus, faster movement speed!|			//スーパーデビル
＠|＠|＠|＠|＠|＠|＠|			//サタンマリア
|||＠||||//ヘラクライスト
||＠|＠|||＠|//ネロ魔身
＠|＠|＠|＠|＠|＠|＠|			//ヤマト王子
＠|＠|＠|＠|＠|＠|＠|			//十字架天使
＠|＠|＠|＠|＠|＠|＠|			//ネコ若神子
＠|＠|＠|＠|＠|＠|＠|			//ネコデビル
＠|＠|＠|＠|＠|＠|＠|			//ネコの助
＠|＠|＠|＠|＠|＠|＠|			//幻の精霊ルミナ
＠|＠|＠|＠|＠|＠|＠|			//グミネコ
＠|＠|＠|＠|＠|＠|＠|			//ねこ娘
＠|＠|＠|＠|＠|＠|＠|			//超越科学者ヘヴン博士
La forme ultime gagne|Ralentissement garanti contre les flottants|et la capacité Affaiblissement.|＠|La forme ultime gagne|Ralentissement garanti contre les flottants|et la capacité Affaiblissement.|			//幸せを願った少年ソウマ
＠|＠|＠|＠|＠|＠|＠|			//カノとソウマ
＠|＠|＠|＠|＠|＠|＠|			//黒ちびヴァルキリー
＠|＠|＠|＠|＠|＠|＠|			//カレット
＠|＠|＠|＠|＠|＠|＠|			//娘剣士（ひな）
＠|＠|＠|＠|＠|＠|＠|			//エヴァ8号機
True Form evolution increases|Defense, move speed, and attack speed!|Plus, becomes immune to slow effects!|＠|True Form evolution increases|Defense, move speed, and attack speed!|Plus, becomes immune to slow effects!|			//空中艦艇ネコヴンダー
＠|＠|＠|＠|＠|＠|＠|			//ちびミサト
＠|＠|＠|＠|＠|＠|＠|			//ちびリツコ
＠|＠|＠|＠|＠|＠|＠|			//ちびアヤナミレイ(仮称)
＠|＠|＠|＠|＠|＠|＠|			//492
＠|＠|＠|＠|＠|＠|＠|			//創造神ガイア
＠|＠|＠|＠|＠|＠|＠|			//潮風のセーラーカッパー
