レジェンドストーリー,「終わりを告げる夜」最終ステージクリアで,入手可能,Lv10で進化,＠,＠,？？？,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定イベントステージ,「僕らのバレンタイン戦争」,で入手可能,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
レアガチャイベント,「超破壊大帝ドラゴンエンペラーズ」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,第3形態に進化済みで合計Lv60到達後,必要数のXP、マタタビ、獣石を使用で進化,＠,＠
外部特典で入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントステージ,「消滅都市～ロストへ～」で入手可能,＠,Lv10で進化,＠,＠,期間限定コラボイベントステージ,「開眼のタクヤとユキ」でドロップ後,Lv20で進化,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
外部特典で入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定イベントステージ,「とびだす！にゃんこ大戦争」で入手可能,＠,Lv10で進化,＠,＠,開眼イベントステージ,「開眼のにゃんこカート襲来！」でドロップ後,Lv20で進化,＠,＠,＠,＠
期間限定イベントガチャで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,期間限定コラボイベントステージ,「開眼のティティ襲来！」でドロップ後,Lv20で進化,＠,＠,＠,＠
外部特典で入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
外部特典で入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
レアガチャイベント,「逆襲の英雄ダークヒーローズ」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
レアガチャイベント,「逆襲の英雄ダークヒーローズ」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
レアガチャイベント,「逆襲の英雄ダークヒーローズ」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
レアガチャで入手可能,＠,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
レアガチャで入手可能,＠,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
レアガチャで入手可能,＠,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定レアガチャイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
イベントステージ,「絶望異次元」で入手可能,＠,Lv10で進化,＠,＠,イベントステージ,「絶・絶望異次元」でドロップ後,Lv20で進化,＠,＠,＠,＠
期間限定イベントガチャで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
レアガチャイベント,「超古代勇者ウルトラソウルズ」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定イベントガチャで入手可能,＠,＠,Lv10で進化,＠,＠,開眼イベントステージ,「開眼のちびネコ襲来！」でドロップ後,Lv20で進化,＠,＠,＠,＠
期間限定イベントガチャで入手可能,＠,＠,Lv10で進化,＠,＠,開眼イベントステージ,「開眼のちびタンクネコ襲来！」でドロップ後,Lv20で進化,＠,＠,＠,＠
期間限定イベントガチャで入手可能,＠,＠,Lv10で進化,＠,＠,開眼イベントステージ,「開眼のちびバトルネコ襲来！」でドロップ後,Lv20で進化,＠,＠,＠,＠
レアガチャイベント,「逆襲の英雄ダークヒーローズ」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,第3形態に進化済みで合計Lv60到達後,必要数のXP、マタタビ、獣石を使用で進化,＠,＠
期間限定イベントガチャで入手可能,＠,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビ、獣石を使用で進化,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビ、獣石を使用で進化,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
レアガチャイベント,「逆襲の英雄ダークヒーローズ」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定イベントステージ,「王道ハロウィン到来！」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、獣石を使用で進化,＠,＠,＠,＠,＠
期間限定レアガチャイベント,「ハロウィンガチャ」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定レアガチャイベント,「ハロウィンガチャ」で入手可能,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定レアガチャイベント,「ハロウィンガチャ」で入手可能,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定レアガチャイベントで入手可能,＠,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定レアガチャイベントで入手可能,＠,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定レアガチャイベントで入手可能,＠,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
レアガチャイベント,「伝説のネコルガ族」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定レアガチャイベント,「クリスマスギャルズ」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定レアガチャイベント,「クリスマスギャルズ」で入手可能,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定レアガチャイベント,「クリスマスギャルズ」で入手可能,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定イベントステージ,「赤鼻サンタのプレゼント！」で入手可能,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定イベントガチャで入手可能,＠,＠,Lv10で進化,＠,＠,開眼イベントステージ,「開眼のちびキモネコ襲来！」でドロップ後,Lv20で進化,＠,＠,＠,＠
期間限定イベントガチャで入手可能,＠,＠,Lv10で進化,＠,＠,開眼イベントステージ,「開眼のちびウシネコ襲来！」でドロップ後,Lv20で進化,＠,＠,＠,＠
期間限定イベントガチャで入手可能,＠,＠,Lv10で進化,＠,＠,開眼イベントステージ,「開眼のちびネコノトリ襲来！」でドロップ後,Lv20で進化,＠,＠,＠,＠
期間限定イベントなどで入手可能,＠,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定コラボイベントステージ,「城とドラゴン」で入手可能,＠,Lv10で進化,＠,＠,期間限定コラボイベントステージ,「開眼の城とドラゴン」でドロップ後,Lv20で進化,＠,＠,＠,＠
期間限定コラボイベントステージ,「城とドラゴン」で入手可能,＠,Lv10で進化,＠,＠,期間限定コラボイベントステージ,「開眼の城とドラゴン」でドロップ後,Lv20で進化,＠,＠,＠,＠
期間限定コラボイベントステージ,「城とドラゴン」で入手可能,＠,Lv10で進化,＠,＠,期間限定コラボイベントステージ,「開眼の城とドラゴン」でドロップ後,Lv20で進化,＠,＠,＠,＠
期間限定コラボイベントステージ,「城とドラゴン」で入手可能,＠,Lv10で進化,＠,＠,期間限定コラボイベントステージ,「開眼の城とドラゴン」でドロップ後,Lv20で進化,＠,＠,＠,＠
期間限定コラボイベントステージ,「城とドラゴン」で入手可能,＠,Lv10で進化,＠,＠,期間限定コラボイベントステージ,「開眼の城とドラゴン」でドロップ後,Lv20で進化,＠,＠,＠,＠
期間限定コラボイベントステージ,「城とドラゴン」で入手可能,＠,Lv10で進化,＠,＠,期間限定コラボイベントステージ,「開眼の城とドラゴン」でドロップ後,Lv20で進化,＠,＠,＠,＠
期間限定コラボイベントステージ,「城とドラゴン」で入手可能,＠,Lv10で進化,＠,＠,期間限定コラボイベントステージ,「開眼の城とドラゴン」でドロップ後,Lv20で進化,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,期間限定コラボイベントステージ,「開眼の城とドラゴン」でドロップ後,Lv20で進化,＠,＠,＠,＠
レアガチャイベント,「究極降臨ギガントゼウス」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
レアガチャイベント,「究極降臨ギガントゼウス」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
レアガチャイベント,「究極降臨ギガントゼウス」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
イベントステージ,「断罪天使クオリネル降臨」で入手可能,＠,Lv10で進化,＠,＠,イベントステージ,「絶・断罪天使クオリネル降臨」でドロップ後,Lv20で進化,＠,＠,＠,＠
レアガチャイベント,「逆襲の英雄ダークヒーローズ」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
イベントステージ,「緊急爆風警報」で入手可能,＠,Lv10で進化,＠,＠,イベントステージ,「絶・緊急爆風警報」でドロップ後,Lv20で進化,＠,＠,＠,＠
レジェンドストーリー,「脆弱性と弱酸性」最終ステージクリアで,入手可能,Lv10で進化,＠,＠,？？？,＠,＠,＠,＠,＠,＠
レアガチャイベント,「超ネコ祭」で入手可能,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
レアガチャイベント,「究極降臨ギガントゼウス」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
レアガチャイベント,「究極降臨ギガントゼウス」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
イベントステージ,「ローリングデッド」で入手可能,＠,Lv10で進化,＠,＠,イベントステージ,「絶・ローリングデッド」でドロップ後,Lv20で進化,＠,＠,＠,＠
期間限定レアガチャイベント,「サマーガールズ」で入手可能,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定レアガチャイベント,「サマーガールズ」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定レアガチャイベント,「サマーガールズ」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定イベントステージ,「ときめき夏祭り」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、獣石を使用で進化,＠,＠,＠,＠,＠
レアガチャイベント,「レッドバスターズ」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定イベントステージ,「地獄門」で入手可能,＠,Lv10で進化,＠,＠,イベントステージ,「絶・地獄門」でドロップ後,Lv20で進化,＠,＠,＠,＠
外部特典で入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
レアガチャイベント,「エアバスターズ」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定イベントステージ,「女帝飛来」で入手可能,＠,Lv10で進化,＠,＠,イベントステージ,「絶・女帝飛来」でドロップ後,Lv20で進化,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントステージ,「魔法少女まどか☆マギカ」で入手可能,＠,Lv10で進化,＠,＠,期間限定コラボイベントステージ,「ワルプルギスの夜」でドロップ後,Lv20で進化,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,期間限定コラボイベントステージ,「くるみ割りの魔女」でドロップ後,Lv20で進化,＠,＠,＠,＠
期間限定コラボイベントステージ,「魔女の結界」で入手可能,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定レアガチャイベント,「ハロウィンガチャ」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定イベントステージ,「文化祭グルメ戦争」で入手可能,＠,Lv10で進化,＠,＠,開眼イベントステージ,「開眼のネコ屋台襲来！」でドロップ後,Lv20で進化,＠,＠,＠,＠
レアガチャイベント,「革命軍隊アイアンウォーズ」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,第3形態に進化済みで合計Lv60到達後,必要数のXP、マタタビ、獣石を使用で進化,＠,＠
レアガチャイベント,「革命軍隊アイアンウォーズ」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,第3形態に進化済みで合計Lv60到達後,必要数のXP、マタタビ、獣石を使用で進化,＠,＠
レアガチャイベント,「革命軍隊アイアンウォーズ」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,第3形態に進化済みで合計Lv60到達後,必要数のXP、マタタビ、獣石を使用で進化,＠,＠
レアガチャで入手可能,＠,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
レアガチャで入手可能,＠,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
外部特典で入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定レアガチャイベント,「クリスマスギャルズ」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定イベントガチャで入手可能,＠,＠,Lv10で進化,＠,＠,開眼イベントステージ,「開眼のちびネコフィッシュ襲来！」でドロップ後,Lv20で進化,＠,＠,＠,＠
期間限定イベントガチャで入手可能,＠,＠,Lv10で進化,＠,＠,開眼イベントステージ,「開眼のちびネコトカゲ襲来！」でドロップ後,Lv20で進化,＠,＠,＠,＠
期間限定イベントガチャで入手可能,＠,＠,Lv10で進化,＠,＠,開眼イベントステージ,「開眼のちび巨神ネコ襲来！」でドロップ後,Lv20で進化,＠,＠,＠,＠
年末年始限定,レアガチャイベントで入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定コラボイベントステージ,「ピコ太郎」で入手可能,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
レアガチャイベント,「究極降臨ギガントゼウス」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
レアガチャイベント,「超ネコ祭」で入手可能,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定イベントステージ,「ネコたちの大逆襲」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、獣石を使用で進化,＠,＠,＠,＠,＠
期間限定コラボイベントステージ,「？？？」で入手可能,＠,Lv10で進化,＠,＠,？？？,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
レアガチャイベント,「超古代勇者ウルトラソウルズ」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
レジェンドストーリー,「ハリーウッド帝国」最終ステージクリアで,入手可能,Lv10で進化,＠,＠,？？？,＠,＠,＠,＠,＠,＠
期間限定イベントステージ,「亡者デブウ降臨」で入手可能,＠,Lv10で進化,＠,＠,イベントステージ,「絶・亡者デブウ降臨」でドロップ後,Lv20で進化,＠,＠,＠,＠
レアガチャで入手可能,＠,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定イベントステージ,「謎のイースター」で入手可能,＠,Lv10で進化,＠,＠,イベントステージ,「開眼のネコエッグ襲来！」でドロップ後,Lv20で進化,＠,＠,＠,＠
期間限定レアガチャイベント,「イースターカーニバル」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定レアガチャイベント,「イースターカーニバル」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定レアガチャイベント,「イースターカーニバル」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
レアガチャイベント,「極ネコ祭」で入手可能,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
レアガチャイベント,「絶命美少女ギャルズモンスターズ」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
レアガチャイベント,「絶命美少女ギャルズモンスターズ」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
レアガチャイベント,「絶命美少女ギャルズモンスターズ」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
レアガチャイベント,「戦国武神バサラーズ」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
？？？,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントステージ,「失われし世界」で入手可能,＠,Lv10で進化,＠,＠,期間限定コラボイベントステージ,「開眼の赤髪のゆきにゃん襲来！」でドロップ後,Lv20で進化,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定イベントガチャで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定イベントステージ,「じめじめなめなめ大進撃！」で入手可能,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
外部特典で入手可能,＠,＠,Lv10で進化,＠,＠,期間限定コラボイベントステージ,「開眼のぐでたまにゃんこ襲来！」でドロップ後,Lv20で進化,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントで入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
レアガチャイベント,「電脳学園ギャラクシーギャルズ」で入手可能,＠,Lv10で進化,＠,＠,合計Lv30到達後,必要数のXP、マタタビを使用で進化,＠,＠,＠,＠,＠
「？？？」で入手可能,＠,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
期間限定コラボイベントステージ,「」で入手可能,＠,Lv10で進化,＠,＠,期間限定コラボイベントステージ,「？？？」でドロップ後,Lv20で進化,＠,＠,＠,＠
期間限定レアガチャイベント,「サマーガールズ」で入手可能,＠,Lv10で進化,＠,＠,＠,＠,＠,＠,＠,＠,＠
