Wahre-Form-Entwicklung bietet erhöhtes|Bewegungstempo und steigert Verteidigung|und Angriffstempo!|＠|Wahre-Form-Entwicklung bietet erhöhtes|Bewegungstempo und steigert Verteidigung|und Angriffstempo!|			//サイキックネコ
Wahre Form erhöht Verteidigung.|Gewährt zudem die Fähigkeit, die feindliche|Angriffskraft zu schwächen!|＠|Wahre Form erhöht Verteidigung.|Gewährt zudem die Fähigkeit, die feindliche|Angriffskraft zu schwächen!|			//ねこ陰陽師
Wahre-Form-Entwicklung erhöht Vert.|Gewährt effektiveres Einfrieren gg. Aliens &|die Fähigkeit, einen Todesstoß zu überleben!|＠|Wahre-Form-Entwicklung erhöht Vert.|Gewährt effektiveres Einfrieren gg. Aliens &|die Fähigkeit, einen Todesstoß zu überleben!|			//ネコサーファー
＠|＠|＠|＠|＠|＠|＠|			//メタルネコ
＠|＠|＠|＠|＠|＠|＠|			//ドラムメニャー
＠|＠|＠|＠|＠|＠|＠|			//小籠包にゃんこ
Wahre Form erhöht Bewegungstempo!|Wird stark gegen Engel und Aliens!|＠|＠|Wahre Form erhöht Bewegungstempo!|Wird stark gegen Engel und Aliens!|＠|			//カチカチヤマンズ
＠|＠|＠|＠|＠|＠|＠|			//アイルー
＠|＠|＠|＠|＠|＠|＠|			//シェリア【キリン】
＠|＠|＠|＠|＠|＠|＠|			//リオレウス
＠|＠|＠|＠|＠|＠|＠|			//リオレイア
＠|＠|＠|＠|＠|＠|＠|			//キリンネコ
＠|＠|＠|＠|＠|＠|＠|			//ちびネコ
＠|＠|＠|＠|＠|＠|＠|			//ちびタンクネコ
＠|＠|＠|＠|＠|＠|＠|			//ちびバトルネコ
Wahre-Form-Entwicklung gewährt Fähigkeit,|rote und Alien-Feinde zurückzustoßen und|zu schwächen!|＠|Ultra-Form-Entwicklung gewährt|verbesserte Werte, erw. Angriffsbereich|und Weisentöter!|//ホワイトラビット
Wahre-Form-Entwicklung erhält größere|＠|＠|＠|Wahre-Form-Entwicklung erhält größere|＠|＠|			//214
＠|＠|＠|＠|＠|＠|＠|			//百太郎
＠|＠|＠|＠|＠|＠|＠|			//マルコ
＠|＠|＠|＠|＠|＠|＠|			//ターマ
＠|＠|＠|＠|＠|＠|＠|			//エリ
＠|＠|＠|＠|＠|＠|＠|			//フィオ
＠|＠|＠|＠|＠|＠|＠|			//SV-001
＠|＠|＠|＠|＠|＠|＠|			//アレン・オニール
＠|＠|＠|＠|＠|＠|＠|			//マーズピープル
True form evolution gains improved defense!|Also gain Strong vs. Black and gains|immunity to Warp effects.|＠|True form evolution gains improved defense!|Also gain Strong vs. Black and gains|immunity to Warp effects.|//ヒュージハーミット
True form evolution gains improved defense!|Also gains Surge Attacks and Barrier Break!|＠|＠|True form evolution gains improved defense!|Also gains Surge Attacks and Barrier Break!|＠|//ジュピターキング
True Form evolution gains Resistance|vs. Traitless, and may sometimes|Knockback enemies!|＠|True Form evolution gains Resistance|vs. Traitless, and may sometimes|Knockback enemies!|//モーデン元帥
True Form evolution gains improved attack|and defense! Also lower deployment cost!|＠|＠|True Form evolution gains improved attack|and defense! Also lower deployment cost!|＠|//ハイドゥ
Wahre Form greift nur Aliens an,|aber Verteidigung & Angriffskraft sind höher!|Resistent gegen wiederholte Schwächungen.|＠|Wahre Form greift nur Aliens an,|aber Verteidigung & Angriffskraft sind höher!|Resistent gegen wiederholte Schwächungen.|			//呪術師デスピエロ
Wahre-Form-Entwicklung ist stärker gegen|schwarze Feinde! Erhält zudem|„Behemothtöter“!|＠|Wahre-Form-Entwicklung ist stärker gegen|schwarze Feinde! Erhält zudem|„Behemothtöter“!|			//にゃんぷきん
Wahre Form blockiert Wellenangriffe.|Immunität gegen Wellenangriffe.|＠|＠|Wahre Form blockiert Wellenangriffe.|Immunität gegen Wellenangriffe.|＠|			//ハロウィンねねこ
＠|＠|＠|＠|＠|＠|＠|			//ウィンディスイート
＠|＠|＠|＠|＠|＠|＠|			//デビルサンディア
＠|＠|＠|＠|＠|＠|＠|			//おでん
＠|＠|＠|＠|＠|＠|＠|			//光の神徒ヴァルキリー
＠|＠|＠|＠|＠|＠|＠|			//神徒ブリュンヒルデ
＠|＠|＠|＠|＠|＠|＠|			//神徒スルズ
＠|＠|＠|＠|＠|＠|＠|			//豊穣の女神フレイヤ
＠|＠|＠|＠|＠|＠|＠|			//軍神オーディン
Wahre-Form-Entwicklung erh. Bewegungs-|tempo, gewährt Zufallsangriff und die|Fähigkeit, einen tödl. Schlag zu überleben.|＠|Wahre-Form-Entwicklung erh. Bewegungs-|tempo, gewährt Zufallsangriff und die|Fähigkeit, einen tödl. Schlag zu überleben.|			//おかめはちもくネコ
Wahre-Form-Entwicklung erhält|stark erhöhte Angriffskraft!|＠|＠|Wahre-Form-Entwicklung erhält|stark erhöhte Angriffskraft!|＠|			//ボンボンネコ
Wahre-Form-Entwicklung vergr. Angriffs-|tempo & Angriffsfläche & verleiht Fähigkeit,|nicht-eiserne Feinde zu verlangsamen.|＠|Wahre-Form-Entwicklung vergr. Angriffs-|tempo & Angriffsfläche & verleiht Fähigkeit,|nicht-eiserne Feinde zu verlangsamen.|			//見習いスニャイパー
Wahre-Form-Entwicklung erhöht Angriffs-|tempo und deutlich die Verteidigung.|Ermöglicht höheren Angriffskraftzuwachs!|＠|Wahre-Form-Entwicklung erhöht Angriffs-|tempo und deutlich die Verteidigung.|Ermöglicht höheren Angriffskraftzuwachs!|			//トゲルガ
Wahre-Form-Entwicklung erhöht Reichweite|Verteidigung, Bewegungstempo & Angriff!|＠|＠|Wahre-Form-Entwicklung erhöht Reichweite|Verteidigung, Bewegungstempo & Angriff!|＠|			//雪だるまのスノーカイ
＠|＠|＠|＠|＠|＠|＠|			//サンタのメリークウ
＠|＠|＠|＠|＠|＠|＠|			//聖夜のシスターカッパー
＠|＠|＠|＠|＠|＠|＠|			//ネコのプレゼント
＠|＠|＠|＠|＠|＠|＠|			//ちびキモネコ
＠|＠|＠|＠|＠|＠|＠|			//ちびウシネコ
＠|＠|＠|＠|＠|＠|＠|			//ちびネコノトリ
Wahre-Form-Entiwcklung erhöht|Verteidigung und gewährt Seelenstoß!|＠|＠|Wahre-Form-Entiwcklung erhöht|Verteidigung und gewährt Seelenstoß!|＠|			//死にたてにゃんこ
＠|＠|＠|＠|＠|＠|＠|			//剣士
＠|＠|＠|＠|＠|＠|＠|			//騎馬兵
＠|＠|＠|＠|＠|＠|＠|			//アシュラ
＠|＠|＠|＠|＠|＠|＠|			//バトルバルーン
＠|＠|＠|＠|＠|＠|＠|			//ドラゴンライダー
＠|＠|＠|＠|＠|＠|＠|			//プリティキャット
＠|＠|＠|＠|＠|＠|＠|			//サイクロプス
＠|＠|＠|＠|＠|＠|＠|			//ゴーレム
Wahre-Form-Entwicklung erhöht|Verteidigung und Angriffskraft!|＠|＠|Wahre-Form-Entwicklung erhöht|Verteidigung und Angriffskraft!|＠|			//天空神ゼウス
Wahre-Form-Entwicklung erhöht|Verteidigung und Angriffskraft! Zusätzlich|immun gg. Rückstoß durch feindl. Angriffe.|＠|Wahre-Form-Entwicklung erhöht|Verteidigung und Angriffskraft! Zusätzlich|immun gg. Rückstoß durch feindl. Angriffe.|			//守護神アヌビス
Wahre-Form-Entwicklung erhöht|Verteidigung!|＠|＠|Wahre-Form-Entwicklung erhöht|Verteidigung!|＠|			//美女神アフロディーテ
＠|＠|＠|＠|＠|＠|＠|			//ネコウェイ
Wahre-Form-Entwicklung gewährt Chance,|Zombies zurückzustoßen und zu verlangs.|Gewährt zudem die Zombietöter-Fähigkeit!|＠|Wahre-Form-Entwicklung gewährt Chance,|Zombies zurückzustoßen und zu verlangs.|Gewährt zudem die Zombietöter-Fähigkeit!|			//天誅ハヤブサ
＠|＠|＠|＠|＠|＠|＠|			//ニャームス
＠|＠|＠|＠|＠|＠|＠|			//ポチ
＠|＠|＠|＠|＠|＠|＠|			//クロミ
＠|＠|＠|＠|＠|＠|＠|			//せつ子
＠|＠|＠|＠|＠|＠|＠|			//ねば～る君
＠|＠|＠|＠|＠|＠|＠|			//ネコタイフーン
Wahre-Form-Entwicklung steigert Angriff|und Verteidigung. Wird zudem immun gegen|Flüche und schwächt Relikt-Feinde.|＠|Wahre-Form-Entwicklung steigert Angriff|und Verteidigung. Wird zudem immun gegen|Flüche und schwächt Relikt-Feinde.|			//ネコずきんミーニャ
＠|＠|＠|＠|＠|＠|＠|			//幼獣ガオ
True Form evolution gains increased|Defense, Move Speed, and Attack Power!|Plus, gains the Immune to Slow ability!|＠|True Form evolution gains increased|Defense, Move Speed, and Attack Power!|Plus, gains the Immune to Slow ability!|			//狂乱のユキ
Wahre-Form-Entwicklung erhöht|Angriffskraft!|＠|＠|Wahre-Form-Entwicklung erhöht|Angriffskraft!|＠|			//太陽神アマテラス
Wahre-Form-Entwicklung erhöht|Verteidigung! Zudem erh. erlittener Schaden|die Angriffskraft noch stärker!|＠|Wahre-Form-Entwicklung erhöht|Verteidigung! Zudem erh. erlittener Schaden|die Angriffskraft noch stärker!|			//繁栄神ガネーシャ
＠|＠|＠|＠|＠|＠|＠|			//チアにゃんこ
＠|＠|＠|＠|＠|＠|＠|			//トロピカルカリファ
＠|＠|＠|＠|＠|＠|＠|			//真夏のホワイトラビット
Wahre Form erhöht|Angriffskraft!|＠|＠|Wahre Form erhöht|Angriffskraft!|＠|			//夏色ねねこ
＠|＠|＠|＠|＠|＠|＠|			//なめこ
＠|＠|＠|＠|＠|＠|＠|			//なめこタンク
＠|＠|＠|＠|＠|＠|＠|			//白ネコなめこ
＠|＠|＠|＠|＠|＠|＠|			//要塞なめこ
＠|＠|＠|＠|＠|＠|＠|			//ふてニャン
Wahre-Form-Entwicklung erhöht|Ang. und Ver.!|Erhält zudem „Behemothtöter“!|＠|Wahre-Form-Entwicklung erhöht|Ang. und Ver.!|Erhält zudem „Behemothtöter“!|			//ネコ阿波踊り
Wahre-Form-Entwicklung erhöht|Angriffstempo! Erhöht zudem die|Verteidigung gegen rote Feinde noch mehr.|＠|Wahre-Form-Entwicklung erhöht|Angriffstempo! Erhöht zudem die|Verteidigung gegen rote Feinde noch mehr.|			//猫飯拳パイパイ
＠|＠|＠|＠|＠|＠|＠|			//ネコ特急
＠|＠|＠|＠|＠|＠|＠|			//狂乱の小籠包にゃんこ
Wahre-Form-Entwicklung gewährt erhöhtes|Angriffstempo. Verteidigung gg. fliegende|Feinde von robust zu irre robust verbessert.|＠|Wahre-Form-Entwicklung gewährt erhöhtes|Angriffstempo. Verteidigung gg. fliegende|Feinde von robust zu irre robust verbessert.|			//閃雷機兵レイ
＠|＠|＠|＠|＠|＠|＠|			//ネコ球児
Wahre-Form-Entwicklung fügt Fliegenden,|Zombies und Relikten irren Schaden zu.|Zudem immun gegen Flüche!|＠|Wahre-Form-Entwicklung fügt Fliegenden,|Zombies und Relikten irren Schaden zu.|Zudem immun gegen Flüche!|//鹿目まどか
Wahre-Form-Entwicklung ist stark gegen|rote, schwarze und Aku-Feinde! Erhält|zudem Distanz-Flächenangriffe!|＠|Wahre-Form-Entwicklung ist stark gegen|rote, schwarze und Aku-Feinde! Erhält|zudem Distanz-Flächenangriffe!|//暁美ほむら
＠|＠|＠|＠|＠|＠|＠|			//美樹さやか
＠|＠|＠|＠|＠|＠|＠|			//巴マミ
＠|＠|＠|＠|＠|＠|＠|			//佐倉杏子
＠|＠|＠|＠|＠|＠|＠|			//キュゥべえ
＠|＠|＠|＠|＠|＠|＠|			//ネコまどか
＠|＠|＠|＠|＠|＠|＠|			//ネコほむら
＠|＠|＠|＠|＠|＠|＠|			//ネコさやか
＠|＠|＠|＠|＠|＠|＠|			//ネコマミ
＠|＠|＠|＠|＠|＠|＠|			//ネコ杏子
＠|＠|＠|＠|＠|＠|＠|			//ちびまどか
＠|＠|＠|＠|＠|＠|＠|			//ちびほむら
＠|＠|＠|＠|＠|＠|＠|			//ネコキュゥべえ
Wahre-Form-Entwicklung erhöht|Angriffskraft und Reichweite!|Erhält die Fähigkeit, Aku einzufrieren.|＠|Wahre-Form-Entwicklung erhöht|Angriffskraft und Reichweite!|Erhält die Fähigkeit, Aku einzufrieren.|			//ネコアイスゴースト
＠|＠|＠|＠|＠|＠|＠|			//ネコ屋台
Wahre-Form-Entwicklung erhöht Angriffs-|reichweite und Angriffsflächengröße!|＠|＠|Ultra-Form-Entw. erhöht Angriffskraft!|Resistent gegen Zombies und Relikt und|erhält Fähigkeit, garant. zu schwächen.|//帝国陸軍カタパルズ
Wahre-Form-Entwicklung erhöht|Angriffstempo!|＠|＠|Ultra-Form: reduzierte Einsatz-Abklingzeit!|Erhöhte Vert., Angriffstempo/-reichweite!|Erhält zudem Immunität gegen Rückstoß!|			//古代軍船ガレーズ
Wahre-Form-Entwicklung erhöht Vert.|und Rückstoß-Rate!|＠|＠|Wahre-Form-Entwicklung erhöht Vert.|und Rückstoß-Rate!|＠|			//飛空襲撃ボンバーズ
Wahre Form erhöht Vert. und Bewegungs-|tempo deutlich! Zudem halten bei|Zombies Verlangsamen-Effekte länger an!|＠|Wahre Form erhöht Vert. und Bewegungs-|tempo deutlich! Zudem halten bei|Zombies Verlangsamen-Effekte länger an!|			//ネコジャンパー
Wahre Form erhöht Verteidigung deutlich!|Auch die Angriffsreichweite wird erhöht und|die Einfrierdauer bei Zombies steigt!|＠|Wahre Form erhöht Verteidigung deutlich!|Auch die Angriffsreichweite wird erhöht und|die Einfrierdauer bei Zombies steigt!|			//ネコバサミ
＠|＠|＠|＠|＠|＠|＠|			//ネコ博士
Wahre-Form-Entwicklung erhöht|Verteidigung + Rückstoß und|Lähmen gg. Aku-Feinde!|＠|Wahre-Form-Entwicklung erhöht|Verteidigung + Rückstoß und|Lähmen gg. Aku-Feinde!|			//ネコナースキャンドル
＠|＠|＠|＠|＠|＠|＠|			//ちびネコフィッシュ
＠|＠|＠|＠|＠|＠|＠|			//ちびネコトカゲ
＠|＠|＠|＠|＠|＠|＠|			//ちび巨神ネコ
Wahre-Form-Entwicklung erhöht Anzahl der|Angriffe und senkt die Abklingzeit|nach Einsätzen!|＠|Wahre-Form-Entwicklung erhöht Anzahl der|Angriffe und senkt die Abklingzeit|nach Einsätzen!|			//大掃除ねねこ
＠|＠|＠|＠|＠|＠|＠|			//ピコ太郎
Wahre-Form-Entwicklung erhöht|Verteidig., Bewegungstempo & Angriffskraft!|＠|＠|Wahre-Form-Entwicklung erhöht|Verteidig., Bewegungstempo & Angriffskraft!|＠|			//海王神ポセイドン
＠|＠|＠|＠|＠|＠|＠|			//CPAC
＠|＠|＠|＠|＠|＠|＠|			//巫女姫ミタマ
Wahre-Form-Entwicklung verbessert|Fähigk. stark und gewährt Behemothtöter.|＠|＠|Wahre-Form-Entwicklung verbessert|Fähigk. stark und gewährt Behemothtöter.|＠|			//殺意のネコ
＠|＠|＠|＠|＠|＠|＠|			//三原慧悟
＠|＠|＠|＠|＠|＠|＠|			//ナゾウサギ
Wahre-Form-Entwicklung erhöht Vert.|und Angriffstempo! Gewährt Immunität|gegen feindliche Schwächen-Effekte.|＠|Wahre-Form-Entwicklung erhöht Vert.|und Angriffstempo! Gewährt Immunität|gegen feindliche Schwächen-Effekte.|			//さるかに合戦
Wahre-Form-Entwicklung steigert Angriff|und Verteidigung. Gewährt zudem Immunität|gegen Flüche & kann Relikte einfrieren.|＠|Wahre-Form-Entwicklung steigert Angriff|und Verteidigung. Gewährt zudem Immunität|gegen Flüche & kann Relikte einfrieren.|			//宮木武蔵
＠|＠|＠|＠|＠|＠|＠|			//ネコストーン
Wahre Form erhöht Verteidigung.|Erhöht zudem die Angriffsreichweite!|＠|＠|Wahre Form erhöht Verteidigung.|Erhöht zudem die Angriffsreichweite!|＠|			//ネコボクサー
＠|＠|＠|＠|＠|＠|＠|			//メビウス
＠|＠|＠|＠|＠|＠|＠|			//ベリアル
＠|＠|＠|＠|＠|＠|＠|			//ハッピー
＠|＠|＠|＠|＠|＠|＠|			//ネコエッグ
Wahre-Form-Entwicklung gewährt|Kolosstöter und Immunität|gegen feindliche Schwächen-Effekte.|＠|Wahre-Form-Entwicklung gewährt|Kolosstöter und Immunität|gegen feindliche Schwächen-Effekte.|			//上杉謙信・春
Wahre Form greift nur Rot/Aku an,|erhält aber Immunität gegen|feindliche Gift- und Zufallsangriffe.|＠|Wahre Form greift nur Rot/Aku an,|erhält aber Immunität gegen|feindliche Gift- und Zufallsangriffe.|			//道化師エッグダック
Wahre-Form-Entwicklung gewährt Fähigkeit,|diverse negative Statuseffekte gegen|eiserne Feinde zu verursachen.|＠|Wahre-Form-Entwicklung gewährt Fähigkeit,|diverse negative Statuseffekte gegen|eiserne Feinde zu verursachen.|			//イースターねねこ
＠|＠|＠|＠|＠|＠|＠|			//黒獣ガオウ
Wahre-Form-Entwicklung erhöht alle Werte!|Lähmt zudem fliegende und Engel-Feinde|für längere Zeit!|＠|Wahre-Form-Entwicklung erhöht alle Werte!|Lähmt zudem fliegende und Engel-Feinde|für längere Zeit!|			//狐娘ヒメユリ
Wahre-Form-Entwicklung steigert Angriff|und Verteidigung! Schwächt rote Feinde|für noch längere Zeit!|＠|Wahre-Form-Entwicklung steigert Angriff|und Verteidigung! Schwächt rote Feinde|für noch längere Zeit!|			//人魚娘ルリィ
Wahre-Form-Entwicklung steigert Angriffs-|tempo und Anzahl der Rückstöße gg. Feinde.|＠|＠|Wahre-Form-Entwicklung steigert Angriffs-|tempo und Anzahl der Rückstöße gg. Feinde.|＠|			//ミイラ娘レイカ
True Form evolution gains improved|defense, move speed and attack!|＠|＠|True Form evolution increases|defense, move speed and attack!|＠|			//プリンセスケリ姫号
Wahre-Form-Entwicklung erhöht Vert.|und Angriffsreichweite. Schwächt schwarze|Feinde zudem für längere Zeit.|＠|Wahre-Form-Entwicklung erhöht Vert.|und Angriffsreichweite. Schwächt schwarze|Feinde zudem für längere Zeit.|			//今川義元
＠|＠|＠|＠|＠|＠|＠|			//にゃんこ城壁ユニット
＠|＠|＠|＠|＠|＠|＠|			//赤髪のゆきにゃん
True Form evolution increases Defense and|Attack Power! Gains immunity to Knockback|and the Barrier Breaker ability!|＠|True Form evolution increases Defense and|Attack Power! Gains immunity to Knockback|and the Barrier Breaker ability!|			//失われし世界のユキ
＠|＠|＠|＠|＠|＠|＠|			//ネコまねき
＠|＠|＠|＠|＠|＠|＠|			//なめネコ
Wahre-Form-Entwicklung erhöht|alle Werte.|＠|＠|Wahre-Form-Entwicklung erhöht|alle Werte.|＠|//オルトス
Wahre-Form-Entwicklung erhöht Vert.|und Angriffskraft! Angriffstempo sinkt, aber|flieg. Feinde werden garantiert eingefroren.|＠|Wahre-Form-Entwicklung erhöht Vert.|und Angriffskraft! Angriffstempo sinkt, aber|flieg. Feinde werden garantiert eingefroren.|//ミシェリア
＠|＠|＠|＠|＠|＠|＠|			//とどめき
＠|＠|＠|＠|＠|＠|＠|			//ぐでたまにゃんこ
＠|＠|＠|＠|＠|＠|＠|			//ぐでたまプレート
＠|＠|＠|＠|＠|＠|＠|			//ぐでぐでプリン
＠|＠|＠|＠|＠|＠|＠|			//ニセたま軍団
Wahre-Form-Entwicklung verkürzt Abkling-|zeit nach Einsatz. Erhöht Angriffskraft und|Bewegungstempo. Immun gg. Schwächen.|＠|Wahre-Form-Entwicklung verkürzt Abkling-|zeit nach Einsatz. Erhöht Angriffskraft und|Bewegungstempo. Immun gg. Schwächen.|			//双掌星のシシル＆コマリ
＠|＠|＠|＠|＠|＠|＠|			//ネコ仙人
＠|＠|＠|＠|＠|＠|＠|			//チョコレート
＠|＠|＠|＠|＠|＠|＠|			//常夏の果実カイ
Wahre-Form-Entwicklung erhöht Angriff|und gewährt Rundumschlag!|＠|＠|Wahre-Form-Entwicklung erhöht Angriff|und gewährt Rundumschlag!|＠|			//観測兵器ガリレオ
＠|＠|＠|＠|＠|＠|＠|			//ノラ
Wahre Form steigert Angriffstempo!|＠|＠|＠|Wahre Form steigert Angriffstempo!|＠|＠|			//狼娘ディル
Wahre-Form-Entwicklung erhöht Verteidi-|gung und Chance auf Haudrauf-Treffer!|＠|＠|Wahre-Form-Entwicklung erhöht Verteidi-|gung und Chance auf Haudrauf-Treffer!|＠|			//ゾンビ娘ヴェルヴェーヌ
Wahre-Form-Entwicklung erhöht Angriff|und Verteidigung!|＠|＠|Ultra-Form-Entw. erhöht Verteidigung,|Angriffskraft, Tempo & Angriffsreichw.|und verleiht Schwächen gg. Aliens!|//火の精霊メララ
Wahre-Form-Entwicklung erhöht Angriff|und Verteidigung!|＠|＠|Wahre-Form-Entwicklung erhöht Angriff|und Verteidigung!|＠|			//水の精霊ミズリィ
Wahre-Form-Entwicklung erhöht Angriff|und Verteidigung!|＠|＠|Wahre Form hat +Vert. und größere|Angriffsreichweite auf hohe Distanz!|Erhält zudem Rückstoß gg. Aliens!|＠|//風の精霊エアル
Wahre-Form-Entwicklung verstärkt Angriffe,|Verteidigung und Angriffsreichweite!|＠|＠|Wahre-Form-Entwicklung verstärkt Angriffe,|Verteidigung und Angriffsreichweite!|＠|			//セイバー
＠|＠|＠|＠|＠|＠|＠|			//遠坂　凛
＠|＠|＠|＠|＠|＠|＠|			//イリヤスフィール
＠|＠|＠|＠|＠|＠|＠|			//アーチャー
＠|＠|＠|＠|＠|＠|＠|			//ランサー
＠|＠|＠|＠|＠|＠|＠|			//ライダー
＠|＠|＠|＠|＠|＠|＠|			//ギルガメッシュ
＠|＠|＠|＠|＠|＠|＠|			//ネコセイバー
Wahre-Form-Entwicklung erhöht Vert.|und gewährt eine Chance, eiserne Feinde|zurückzustoßen.|＠|Wahre-Form-Entwicklung erhöht Vert.|und gewährt eine Chance, eiserne Feinde|zurückzustoßen.|			//ネコ桜
＠|＠|＠|＠|＠|＠|＠|			//ネコ凛
＠|＠|＠|＠|＠|＠|＠|			//ネコイリヤ
＠|＠|＠|＠|＠|＠|＠|			//ちび士郎
＠|＠|＠|＠|＠|＠|＠|			//ちび桜
＠|＠|＠|＠|＠|＠|＠|			//記念ねこ
Wahre Form steigert alle Werte!|Wird immun gegen feindliche Schwächen-|und Verlangsamen-Fähigkeiten!|＠|Wahre Form steigert alle Werte!|Wird immun gegen feindliche Schwächen-|und Verlangsamen-Fähigkeiten!|			//ネコ探査機
Wahre-Form-Entwicklung erhöht Vert.,|Angriffskraft und Angriffstempo.|Schließt Angriffsaufbau schneller ab.|＠|Wahre-Form-Entwicklung erhöht Vert.,|Angriffskraft und Angriffstempo.|Schließt Angriffsaufbau schneller ab.|			//ネコフェンシング
＠|＠|＠|＠|＠|＠|＠|			//黒無垢のミタマ
＠|＠|＠|＠|＠|＠|＠|			//ネコバレー
＠|＠|＠|＠|＠|＠|＠|			//幼傑ダルターニャ
＠|＠|＠|＠|＠|＠|＠|			//ねこ農家
＠|＠|＠|＠|＠|＠|＠|			//ガラスネコ
＠|＠|＠|＠|＠|＠|＠|			//謎仮面のウララー
＠|＠|＠|＠|＠|＠|＠|			//氷上聡里＆ネコ
＠|＠|＠|＠|＠|＠|＠|			//矢部明雄
＠|＠|＠|＠|＠|＠|＠|			//虹谷彩理
＠|＠|＠|＠|＠|＠|＠|			//紺野美崎
＠|＠|＠|＠|＠|＠|＠|			//片桐恋
＠|＠|＠|＠|＠|＠|＠|			//猫塚かりん
Wahre-Form-Entwicklung senkt die Angriffsrate,|aber erhöht die Angriffsfläche deutlich!|Kann zudem auf noch größere Distanz angreifen.|＠|Wahre-Form-Entwicklung senkt die Angriffsrate,|aber erhöht die Angriffsfläche deutlich!|Kann zudem auf noch größere Distanz angreifen.|			//早川あおい
Wahre-Form-Entwicklung erhöht Angriffstempo|und -fläche deutlich!|＠|＠|Wahre-Form-Entwicklung erhöht Angriffstempo|und -fläche deutlich!|＠|			//橘みずき
Wahre-Form-Entwicklung erhöht Vert.|und Angriffsreichweite!|Gewährt zudem Flächenangriff!|＠|Wahre-Form-Entwicklung erhöht Vert.|und Angriffsreichweite!|Gewährt zudem Flächenangriff!|			//六道聖
Wahre-Form-Entwicklung erhöht Angriffskraft|und -tempo sowie Verteidigung!|Wird zudem immun gegen Verlangsamen!|＠|Wahre-Form-Entwicklung erhöht Angriffskraft|und -tempo sowie Verteidigung!|Wird zudem immun gegen Verlangsamen!|			//新島早紀
Wahre-Form-Entwicklung senkt die Angriffsrate,|aber steigert Verteidigung, Angriffskraft und|Angriffsreichweite!|＠|Wahre-Form-Entwicklung senkt die Angriffsrate,|aber steigert Verteidigung, Angriffskraft und|Angriffsreichweite!|			//星井スバル
Wahre-Form-Entwicklung erhöht Angriffskraft|und Verteidigung!|Wird zudem immun gegen Welleneffekte!|＠|Wahre-Form-Entwicklung erhöht Angriffskraft|und Verteidigung!|Wird zudem Immun gegen Welleneffekte!|			//小山雅
Wahre-Form-Entwicklung erhöht Vert.,|und stärkt Rückstöße gegen Feinde!|＠|＠|Wahre-Form-Entwicklung erhöht Vert.,|und stärkt Rückstöße gegen Feinde!|＠|			//古龍ガングリオン
Wahre-Form-Entwicklung gewährt|Irre robuste Verteidigung|gegen eiserne Feinde!|＠|Ultra-Form-Entw. gewährt Rundumschlag,|Verteidigung, Angriff und Reichweite!|Zudem erh. Schwächungseff. gg. Eiserne.|			//風隼さくら
＠|＠|＠|＠|＠|＠|＠|			//ハニトンくん
＠|＠|＠|＠|＠|＠|＠|			//めんトリ
＠|＠|＠|＠|＠|＠|＠|			//イモウト
Wahre-Form-Entwicklung erhöht Vert.|und Angriff. Erhöht zudem die Wirkdauer des|Einfrieren-Effekts gegen Alien-Feinde!|＠|Wahre-Form-Entwicklung erhöht Vert.|und Angriff. Erhöht zudem die Wirkdauer des|Einfrieren-Effekts gegen Alien-Feinde!|			//雷の精霊ボルト
＠|＠|＠|＠|＠|＠|＠|			//ちび碇シンジとネコ
＠|＠|＠|＠|＠|＠|＠|			//ネコゲンドウ＆ネコ冬月
＠|＠|＠|＠|＠|＠|＠|			//ネコキリン(エヴァヘッド)
＠|＠|＠|＠|＠|＠|＠|			//ちび渚カヲルとネコ
＠|＠|＠|＠|＠|＠|＠|			//ネコレイ
＠|＠|＠|＠|＠|＠|＠|			//ネコアスカ
＠|＠|＠|＠|＠|＠|＠|			//ネコマリ
True Form gains increased defense!|Also becomes Strong against Angels and|a chance to Dodge attacks!|＠|True Form gains increased defense!|Also becomes Strong against Angels and|a chance to Dodge attacks!|			//ちび綾波レイとネコ
Wahre-Form-Entwicklung erhöht Vert.|und Angriff. Gewährt zudem die Chance,|rote Feinde zurückzustoßen!|＠|Wahre-Form-Entwicklung erhöht Vert.|und Angriff. Gewährt zudem die Chance,|rote Feinde zurückzustoßen!|			//ちび式波・アスカとネコ
＠|＠|＠|＠|＠|＠|＠|			//ちび真希波・マリとネコ
＠|＠|＠|＠|＠|＠|＠|			//エヴァ零号機
True Form gains Mini-Surge!|Survives a lethal blow and atk power|boost after taking damage increased!|＠|True Form gains Mini-Surge!|Survives a lethal blow and atk power|boost after taking damage increased!|			//エヴァ初号機
Wahre-Form-Entwicklung steigert Angriffsrate.|Angriffsaufbau dauert kürzer und wird stärker,|nachdem Schaden erlitten wurde!|＠|Wahre-Form-Entwicklung steigert Angriffsrate.|Angriffsaufbau dauert kürzer und wird stärker,|nachdem Schaden erlitten wurde!|			//エヴァ２号機
＠|＠|＠|＠|＠|＠|＠|			//ネコシンジ
＠|＠|＠|＠|＠|＠|＠|			//ゼロムーンオペレーターズ
Wahre-Form-Entwicklung steigert Angriff!|＠|＠|＠|Wahre-Form-Entwicklung steigert Angriff!|＠|＠|			//温泉天国テルマエ
＠|＠|＠|＠|＠|＠|＠|			//狂乱のもねこ
＠|＠|＠|＠|＠|＠|＠|			//ポコタ
＠|＠|＠|＠|＠|＠|＠|			//オビス
＠|＠|＠|＠|＠|＠|＠|			//ココ
